Number,Type,Name,Registration Point,Filename
87,bitmap,s_popcorn_6,"(-5, 10)",
88,bitmap,s_popcorn_7,"(-6, 12)",
91,bitmap,sh_crr_ri_33_0_0,"(-26, 23)",
92,bitmap,sh_crr_ri_33_1_0,"(-23, 21)",
93,bitmap,sh_crr_ri_33_2_0,"(-17, 17)",
94,bitmap,sh_crr_ri_33_3_0,"(-11, 19)",
95,bitmap,sh_crr_ri_33_4_0,"(-4, 20)",
96,bitmap,sh_crr_ri_33_5_0,"(-6, 20)",
97,bitmap,sh_crr_ri_33_6_0,"(-18, 10)",
98,bitmap,sh_crr_ri_33_7_0,"(-11, 17)",
101,bitmap,sh_crr_ri_43_0_0,"(-25, 19)",
102,bitmap,sh_crr_ri_43_1_0,"(-21, 18)",
103,bitmap,sh_crr_ri_43_2_0,"(-15, 15)",
104,bitmap,sh_crr_ri_43_3_0,"(-10, 16)",
105,bitmap,sh_crr_ri_43_4_0,"(-5, 18)",
106,bitmap,sh_crr_ri_43_5_0,"(-6, 19)",
107,bitmap,sh_crr_ri_43_6_0,"(-18, 10)",
108,bitmap,sh_crr_ri_43_7_0,"(-11, 17)",
111,bitmap,sh_crr_ri_44_0_0,"(-25, 19)",
112,bitmap,sh_crr_ri_44_1_0,"(-21, 18)",
113,bitmap,sh_crr_ri_44_2_0,"(-15, 15)",
114,bitmap,sh_crr_ri_44_3_0,"(-10, 16)",
115,bitmap,sh_crr_ri_44_4_0,"(-5, 18)",
116,bitmap,sh_crr_ri_44_5_0,"(-6, 19)",
117,bitmap,sh_crr_ri_44_6_0,"(-18, 10)",
118,bitmap,sh_crr_ri_44_7_0,"(-11, 17)",
