Number,Type,Name,Registration Point,Filename
209,bitmap,right_stairs1_3_a_0_2_0,"(0, 115)",
210,bitmap,right_stairs2_3_a_0_2_0,"(0, 147)",
211,bitmap,left_stairs1_3_a_0_2_0,"(-32, 114)",
212,bitmap,left_stairs2_3_a_0_2_0,"(-32, 146)",
213,bitmap,left_swallpart_3_a_0_0_0,"(-16, 59)",
214,bitmap,left_swallmask_3_a_0_0_0,"(-16, 59)",
215,bitmap,right_swallpart_3_a_0_2_0,"(0, 60)",
216,bitmap,left_swallend_3_b_0_0_0,"(0, 0)",
217,bitmap,right_swallend_3_b_0_2_0,"(0, 0)",
218,bitmap,left_swallpart2_3_a_0_0_0,"(-16, 75)",
219,bitmap,right_swallpart2_3_a_0_2_0,"(0, 76)",
220,bitmap,left_swallend2_3_b_0_0_0,"(0, 0)",
221,bitmap,right_swallend2_3_b_0_2_0,"(0, 0)",
222,bitmap,right_sstairs1_3_a_0_2_0,"(0, 60)",
223,bitmap,right_sstairs2_3_a_0_2_0,"(0, 76)",
224,bitmap,left_sstairs1_3_a_0_2_0,"(-18, 60)",
225,bitmap,left_sstairs2_3_a_0_2_0,"(-16, 75)",
226,palette,wall_picture1,"(0, 0)",
227,palette,wall_picture2,"(0, 0)",
228,palette,wall_color_chocolat,"(0, 0)",
229,palette,wall_color_wood,"(0, 0)",
230,palette,wall_color_stripes1,"(0, 0)",
231,palette,wall_color_stripes2,"(0, 0)",
232,palette,wall_color_stripes3,"(0, 0)",
233,palette,wall_color_brick1,"(0, 0)",
234,palette,wall_color_brick2,"(0, 0)",
235,palette,wall_color_brick3,"(0, 0)",
236,palette,wall_color_ornament,"(0, 0)",
237,palette,wall_color_ornament2,"(0, 0)",
238,palette,wall_color_ornament3,"(0, 0)",
239,palette,wall_color_table,"(0, 0)",
240,palette,wall_color_table2,"(0, 0)",
241,palette,wall_color_table3,"(0, 0)",
242,palette,wall_color_lsd,"(0, 0)",
243,palette,wall_color_lsd2,"(0, 0)",
244,palette,wall_color_lsd3,"(0, 0)",
245,palette,wall_color_lsd4,"(0, 0)",
246,palette,wall_color_lsd5,"(0, 0)",
247,palette,wall_color_lsd6,"(0, 0)",
248,palette,wall_color_invaders,"(0, 0)",
249,palette,wall_color_invaders2,"(0, 0)",
250,palette,wall_color_invaders3,"(0, 0)",
251,palette,wall_color_invaders4,"(0, 0)",
252,palette,wall_color_jagged,"(0, 0)",
253,palette,wall_color_jagged2,"(0, 0)",
254,palette,wall_color_jagged3,"(0, 0)",
255,palette,wall_ornament1,"(0, 0)",
256,palette,wall_ornament2,"(0, 0)",
257,palette,wall_ornament3,"(0, 0)",
258,palette,wall_bubbles1,"(0, 0)",
259,palette,wall_bubbles2,"(0, 0)",
260,palette,wall_bubbles3,"(0, 0)",
261,field,wallpattern_picture1,"(0, 0)",
262,field,wallpattern_picture2,"(0, 0)",
263,field,wallpattern_color_chocolat,"(0, 0)",
264,field,wallpattern_color_wood,"(0, 0)",
265,field,wallpattern_color_stripes1,"(0, 0)",
266,field,wallpattern_color_stripes2,"(0, 0)",
267,field,wallpattern_color_stripes3,"(0, 0)",
268,field,wallpattern_color_brick1,"(0, 0)",
269,field,wallpattern_color_brick2,"(0, 0)",
270,field,wallpattern_color_ornament,"(0, 0)",
271,field,wallpattern_color_table,"(0, 0)",
272,field,wallpattern_color_lsd,"(0, 0)",
273,field,wallpattern_color_invaders,"(0, 0)",
274,field,wallpattern_color_jagged,"(0, 0)",
275,field,wallpattern_ornament1,"(0, 0)",
276,field,wallpattern_ornament2,"(0, 0)",
277,field,wallpattern_ornament3,"(0, 0)",
278,field,wallpattern_bubbles1,"(0, 0)",
279,field,wallpattern_bubbles2,"(0, 0)",
280,field,wallpattern_bubbles3,"(0, 0)",
281,palette,wall_gothic,"(0, 0)",
282,field,wallpattern_gothic,"(0, 0)",
