Number,Type,Name,Registration Point,Filename
229,bitmap,h_lsp_fa_11_2_0,"(13, 34)",
237,palette,docmask_acc Palette,"(0, 0)",
238,bitmap,h_std_fa_12_0_0,"(-35, 58)",
239,bitmap,h_std_fa_12_1_0,"(-26, 60)",
240,bitmap,h_std_fa_12_2_0,"(-22, 59)",
241,bitmap,h_std_fa_12_3_0,"(-21, 60)",
242,bitmap,h_std_fa_12_7_0,"(-20, 57)",
243,bitmap,h_spk_fa_12_0_0,"(-35, 59)",
244,bitmap,h_spk_fa_12_1_0,"(-26, 60)",
245,bitmap,h_spk_fa_12_2_0,"(-22, 59)",
246,bitmap,h_spk_fa_12_3_0,"(-21, 60)",
247,bitmap,h_spk_fa_12_7_0,"(-20, 57)",
248,bitmap,h_lay_fa_12_2_0,"(12, 29)",
249,bitmap,h_lsp_fa_12_2_0,"(12, 29)",
