Number,Type,Name,Registration Point,Filename
83,bitmap,sh_std_ca_9_2_0,"(-10, 23)",
84,bitmap,sh_std_ca_9_3_0,"(-9, 24)",
85,bitmap,sh_std_ca_9_7_0,"(-11, 24)",
86,bitmap,sh_lay_ca_9_2_0,"(4, 12)",
91,bitmap,sh_std_ca_10_0_0,"(-10, 24)",
92,bitmap,sh_std_ca_10_1_0,"(-11, 24)",
93,bitmap,sh_std_ca_10_2_0,"(-10, 24)",
94,bitmap,sh_std_ca_10_3_0,"(-9, 23)",
95,bitmap,sh_std_ca_10_7_0,"(-11, 24)",
96,bitmap,sh_lay_ca_10_2_0,"(4, 13)",
102,bitmap,sh_std_ca_11_1_0,"(-18, 21)",
103,bitmap,sh_std_ca_11_2_0,"(-16, 21)",
104,bitmap,sh_std_ca_11_3_0,"(-14, 21)",
106,bitmap,sh_lay_ca_11_2_0,"(-5, 13)",
111,bitmap,sh_std_ca_12_0_0,"(-11, 26)",
112,bitmap,sh_std_ca_12_1_0,"(-12, 23)",
113,bitmap,sh_std_ca_12_2_0,"(-10, 23)",
114,bitmap,sh_std_ca_12_3_0,"(-10, 24)",
115,bitmap,sh_std_ca_12_7_0,"(-11, 25)",
116,bitmap,sh_lay_ca_12_2_0,"(2, 12)",
121,bitmap,sh_std_ca_13_1_0,"(-20, 19)",
122,bitmap,sh_std_ca_13_2_0,"(-18, 19)",
123,bitmap,sh_std_ca_13_3_0,"(-16, 19)",
124,bitmap,sh_lay_ca_13_2_0,"(-6, 11)",
131,bitmap,sh_std_ca_14_0_0,"(-11, 24)",
132,bitmap,sh_std_ca_14_1_0,"(-11, 24)",
133,bitmap,sh_std_ca_14_2_0,"(-10, 24)",
134,bitmap,sh_std_ca_14_3_0,"(-9, 23)",
135,bitmap,sh_std_ca_14_7_0,"(-11, 24)",
136,bitmap,sh_lay_ca_14_2_0,"(4, 13)",
141,bitmap,sh_std_ca_15_0_0,"(-11, 26)",
142,bitmap,sh_std_ca_15_1_0,"(-10, 26)",
143,bitmap,sh_std_ca_15_2_0,"(-9, 28)",
144,bitmap,sh_std_ca_15_3_0,"(-8, 25)",
145,bitmap,sh_std_ca_15_7_0,"(-11, 26)",
146,bitmap,sh_lay_ca_15_2_0,"(4, 14)",
151,bitmap,sh_std_ca_16_0_0,"(-11, 25)",
152,bitmap,sh_std_ca_16_1_0,"(-12, 24)",
153,bitmap,sh_std_ca_16_2_0,"(-10, 23)",
154,bitmap,sh_std_ca_16_3_0,"(-10, 24)",
155,bitmap,sh_std_ca_16_7_0,"(-11, 25)",
156,bitmap,sh_lay_ca_16_2_0,"(2, 12)",
161,bitmap,sh_std_ca_17_1_0,"(-19, 21)",
162,bitmap,sh_std_ca_17_2_0,"(-12, 20)",
163,bitmap,sh_std_ca_17_3_0,"(-7, 22)",
164,bitmap,sh_lay_ca_17_2_0,"(-4, 13)",
171,bitmap,sh_std_ca_18_0_0,"(-10, 26)",
172,bitmap,sh_std_ca_18_1_0,"(-13, 25)",
173,bitmap,sh_std_ca_18_2_0,"(-10, 23)",
174,bitmap,sh_std_ca_18_3_0,"(-12, 24)",
175,bitmap,sh_std_ca_18_7_0,"(-10, 25)",
176,bitmap,sh_lay_ca_18_2_0,"(3, 12)",
181,bitmap,sh_std_ca_19_0_0,"(-10, 26)",
182,bitmap,sh_std_ca_19_1_0,"(-12, 24)",
183,bitmap,sh_std_ca_19_2_0,"(-11, 24)",
184,bitmap,sh_std_ca_19_3_0,"(-10, 24)",
185,bitmap,sh_std_ca_19_7_0,"(-10, 25)",
186,bitmap,sh_lay_ca_19_2_0,"(1, 12)",
