Number,Type,Name,Registration Point,Filename
96,bitmap,p_sad_hd_croco_0_0,"(1, 3)",
97,bitmap,p_mis_hd_croco_0_0,"(1, 3)",
98,bitmap,p_srp_hd_croco_0_0,"(1, 4)",
99,bitmap,p_puz_hd_croco_0_0,"(1, 3)",
100,bitmap,p_tng_hd_croco_0_0,"(1, 3)",
101,bitmap,p_crz_hd_croco_0_0,"(1, 4)",
102,bitmap,p_snf_hd_croco_0_0,"(1, 2)",
103,bitmap,p_snf_hd_croco_0_1,"(1, 2)",
104,bitmap,p_spk_hd_croco_0_0,"(1, 3)",
105,bitmap,p_spk_hd_croco_0_1,"(1, 3)",
106,bitmap,p_ded_hd_croco_0_0,"(-5, 12)",
107,bitmap,p_std_hd_croco_1_0,"(-3, 1)",
108,bitmap,p_eyb_hd_croco_1_0,"(-3, 1)",
109,bitmap,p_sml_hd_croco_1_0,"(-3, 1)",
110,bitmap,p_joy_hd_croco_1_0,"(-3, 1)",
111,bitmap,p_agr_hd_croco_1_0,"(-3, 1)",
112,bitmap,p_sad_hd_croco_1_0,"(-3, 2)",
113,bitmap,p_mis_hd_croco_1_0,"(-3, 2)",
114,bitmap,p_srp_hd_croco_1_0,"(-3, 1)",
115,bitmap,p_puz_hd_croco_1_0,"(-3, 2)",
116,bitmap,p_tng_hd_croco_1_0,"(-3, 1)",
117,bitmap,p_crz_hd_croco_1_0,"(-3, 1)",
118,bitmap,p_snf_hd_croco_1_0,"(-4, -1)",
119,bitmap,p_snf_hd_croco_1_1,"(-4, -1)",
120,bitmap,p_spk_hd_croco_1_0,"(-3, 1)",
121,bitmap,p_spk_hd_croco_1_1,"(-3, 1)",
122,bitmap,p_ded_hd_croco_1_0,"(-4, 11)",
123,bitmap,p_std_hd_croco_2_0,"(3, -2)",
124,bitmap,p_eyb_hd_croco_2_0,"(3, -2)",
125,bitmap,p_sml_hd_croco_2_0,"(3, -1)",
126,bitmap,p_joy_hd_croco_2_0,"(3, -1)",
127,bitmap,p_agr_hd_croco_2_0,"(3, -2)",
128,bitmap,p_sad_hd_croco_2_0,"(3, -1)",
129,bitmap,p_mis_hd_croco_2_0,"(3, -1)",
130,bitmap,p_srp_hd_croco_2_0,"(3, -1)",
131,bitmap,p_puz_hd_croco_2_0,"(3, -1)",
132,bitmap,p_tng_hd_croco_2_0,"(3, -1)",
133,bitmap,p_crz_hd_croco_2_0,"(3, -1)",
134,bitmap,p_snf_hd_croco_2_0,"(3, -1)",
135,bitmap,p_snf_hd_croco_2_1,"(3, -1)",
136,bitmap,p_spk_hd_croco_2_0,"(3, -2)",
137,bitmap,p_spk_hd_croco_2_1,"(3, -2)",
138,bitmap,p_eat_hd_croco_2_0,"(3, -1)",
139,bitmap,p_eat_hd_croco_2_1,"(3, -1)",
140,bitmap,p_ded_hd_croco_2_0,"(12, 16)",
141,bitmap,p_std_hd_croco_3_0,"(7, -1)",
142,bitmap,p_eyb_hd_croco_3_0,"(7, -1)",
143,bitmap,p_sml_hd_croco_3_0,"(7, -1)",
144,bitmap,p_joy_hd_croco_3_0,"(7, 0)",
145,bitmap,p_agr_hd_croco_3_0,"(7, -1)",
146,bitmap,p_sad_hd_croco_3_0,"(7, -1)",
147,bitmap,p_mis_hd_croco_3_0,"(7, -2)",
148,bitmap,p_srp_hd_croco_3_0,"(7, 0)",
149,bitmap,p_puz_hd_croco_3_0,"(7, 0)",
150,bitmap,p_tng_hd_croco_3_0,"(7, 0)",
151,bitmap,p_crz_hd_croco_3_0,"(7, 1)",
152,bitmap,p_snf_hd_croco_3_0,"(7, -3)",
153,bitmap,p_snf_hd_croco_3_1,"(7, -3)",
154,bitmap,p_spk_hd_croco_3_0,"(7, 0)",
155,bitmap,p_spk_hd_croco_3_1,"(7, 0)",
156,bitmap,p_ded_hd_croco_3_0,"(5, 19)",
157,bitmap,p_std_hd_croco_7_0,"(8, 7)",
158,bitmap,p_eyb_hd_croco_7_0,"(8, 6)",
159,bitmap,p_sml_hd_croco_7_0,"(8, 7)",
160,bitmap,p_joy_hd_croco_7_0,"(8, 8)",
161,bitmap,p_agr_hd_croco_7_0,"(8, 7)",
162,bitmap,p_sad_hd_croco_7_0,"(8, 7)",
163,bitmap,p_mis_hd_croco_7_0,"(8, 7)",
164,bitmap,p_srp_hd_croco_7_0,"(8, 8)",
165,bitmap,p_puz_hd_croco_7_0,"(8, 8)",
166,bitmap,p_tng_hd_croco_7_0,"(8, 7)",
167,bitmap,p_crz_hd_croco_7_0,"(8, 8)",
168,bitmap,p_snf_hd_croco_7_0,"(8, 5)",
169,bitmap,p_snf_hd_croco_7_1,"(7, 4)",
170,bitmap,p_spk_hd_croco_7_0,"(8, 8)",
171,bitmap,p_spk_hd_croco_7_1,"(8, 6)",
172,bitmap,p_ded_hd_croco_7_0,"(3, 9)",
173,bitmap,p_beg_hd_croco_0_0,"(4, 3)",
174,bitmap,p_beg_hd_croco_1_0,"(3, 1)",
175,bitmap,p_beg_hd_croco_2_0,"(6, -1)",
176,bitmap,p_beg_hd_croco_3_0,"(7, 2)",
177,bitmap,p_beg_hd_croco_7_0,"(8, 8)",
181,bitmap,p_slp_hd_croco_0_0,"(1, 2)",
182,bitmap,p_slp_hd_croco_1_0,"(-3, 1)",
183,bitmap,p_slp_hd_croco_2_0,"(8, -1)",
184,bitmap,p_slp_hd_croco_3_0,"(7, -1)",
185,bitmap,p_slp_hd_croco_7_0,"(7, 10)",
192,palette,Palette croco 000,"(0, 0)",
223,palette,,"(0, 0)",
246,palette,Pet_items_palette,"(0, 0)",
251,bitmap,petfood1_a_0_1_1_2_0,"(-31, 1)",
252,bitmap,petfood1_a_0_1_1_2_1,"(-31, 1)",
253,bitmap,petfood1_a_0_1_1_2_2,"(-31, 0)",
254,bitmap,petfood1_a_0_1_1_2_3,"(-31, 0)",
255,bitmap,petfood1_a_0_1_1_2_4,"(-37, 0)",
256,bitmap,petfood1_b_0_1_1_2_0,"(-31, 1)",
257,bitmap,petfood1_b_0_1_1_2_1,"(-31, 1)",
258,bitmap,petfood1_b_0_1_1_2_2,"(-31, 0)",
259,bitmap,petfood1_b_0_1_1_2_3,"(-31, 0)",
260,bitmap,petfood1_b_0_1_1_2_4,"(-37, 0)",
261,bitmap,waterbowl_a_0_1_1_2_0,"(-16, 10)",
262,bitmap,waterbowl_b_0_1_1_2_5,"(-43, -3)",
263,bitmap,waterbowl_b_0_1_1_2_4,"(-45, -4)",
264,bitmap,waterbowl_b_0_1_1_2_3,"(-45, -5)",
265,bitmap,waterbowl_b_0_1_1_2_2,"(-47, -6)",
266,bitmap,waterbowl_b_0_1_1_2_1,"(-49, -7)",
267,bitmap,waterbowl_b_0_1_1_2_0,"(-58, -2)",
268,bitmap,waterbowl_sd_2,"(-15, -1)",
269,bitmap,waterbowl_c_0_1_1_2_0,"(-17, 8)",
271,bitmap,petfood2_a_0_1_1_2_0,"(-30, 3)",
272,bitmap,petfood2_a_0_1_1_2_1,"(-30, 3)",
273,bitmap,petfood2_a_0_1_1_2_2,"(-30, 3)",
274,bitmap,petfood2_a_0_1_1_2_3,"(-30, 3)",
275,bitmap,petfood2_a_0_1_1_2_4,"(-30, 3)",
276,bitmap,petfood2_sd_2,"(-30, 3)",
281,bitmap,petfood3_a_0_1_1_2_0,"(-32, 6)",
282,bitmap,petfood3_a_0_1_1_2_1,"(-32, 2)",
283,bitmap,petfood3_a_0_1_1_2_2,"(-32, 2)",
284,bitmap,petfood3_a_0_1_1_2_3,"(-32, -1)",
285,bitmap,petfood3_a_0_1_1_2_4,"(-34, -3)",
286,bitmap,petfood3_b_0_1_1_2_0,"(-33, -5)",
287,bitmap,petfood3_b_0_1_1_2_1,"(-32, -5)",
288,bitmap,petfood3_b_0_1_1_2_2,"(-32, -5)",
289,bitmap,petfood3_b_0_1_1_2_3,"(-32, -4)",
290,bitmap,petfood3_b_0_1_1_2_4,"(-34, -4)",
291,bitmap,goodie1_a_0_1_1_2_0,"(-33, 2)",
292,bitmap,goodie1_b_0_1_1_2_0,"(-35, 1)",
293,bitmap,goodie1_sd_2,"(-33, -3)",
295,bitmap,goodie2_a_0_1_1_2_0,"(-37, -1)",
296,bitmap,goodie2_sd_2,"(-39, -6)",
301,bitmap,nest_a_0_1_1_0_0,"(-6, 22)",
302,bitmap,nest_b_0_1_1_0_0,"(0, 12)",
303,bitmap,nest_c_0_1_1_0_0,"(-10, 11)",
304,bitmap,nest_sd,"(0, 2)",
311,bitmap,toy1_a_0_1_1_2_0,"(-39, 3)",
312,bitmap,toy1_b_0_1_1_2_0,"(-40, 4)",
313,bitmap,toy1_a_0_1_1_2_1,"(-47, 8)",
314,bitmap,toy1_b_0_1_1_2_1,"(-48, 7)",
315,bitmap,toy1_a_0_1_1_2_2,"(-46, 15)",
316,bitmap,toy1_b_0_1_1_2_2,"(-45, 14)",
317,bitmap,toy1_a_0_1_1_2_3,"(-40, 13)",
318,bitmap,toy1_b_0_1_1_2_3,"(-39, 14)",
319,bitmap,toy1_a_0_1_1_2_4,"(-33, 6)",
320,bitmap,toy1_b_0_1_1_2_4,"(-34, 7)",
321,bitmap,toy1_a_0_1_1_2_5,"(-31, 0)",
322,bitmap,toy1_b_0_1_1_2_5,"(-32, -1)",
323,bitmap,toy1_c_0_1_1_2_0,"(-40, -7)",
324,bitmap,toy1_c_0_1_1_2_1,"(-48, -3)",
325,bitmap,toy1_c_0_1_1_2_2,"(-47, -4)",
326,bitmap,toy1_c_0_1_1_2_3,"(-42, -7)",
327,bitmap,toy1_c_0_1_1_2_4,"(-35, -10)",
328,bitmap,toy1_c_0_1_1_2_5,"(-32, -11)",
329,bitmap,toy1_d_0_1_1_2_0,"(-39, 4)",
330,bitmap,toy1_d_0_1_1_2_1,"(-47, 8)",
331,bitmap,toy1_d_0_1_1_2_2,"(-45, 15)",
332,bitmap,toy1_d_0_1_1_2_3,"(-39, 14)",
333,bitmap,toy1_d_0_1_1_2_4,"(-33, 7)",
334,bitmap,toy1_d_0_1_1_2_5,"(-31, 0)",
341,bitmap,p_std_hd_cat_0_0,"(4, 9)",
342,bitmap,p_eyb_hd_cat_0_0,"(4, 9)",
343,bitmap,p_sml_hd_cat_0_0,"(4, 10)",
344,bitmap,p_joy_hd_cat_0_0,"(4, 10)",
345,bitmap,p_agr_hd_cat_0_0,"(4, 11)",
346,bitmap,p_sad_hd_cat_0_0,"(4, 9)",
347,bitmap,p_mis_hd_cat_0_0,"(6, 8)",
348,bitmap,p_srp_hd_cat_0_0,"(4, 10)",
349,bitmap,p_puz_hd_cat_0_0,"(6, 9)",
350,bitmap,p_tng_hd_cat_0_0,"(4, 9)",
351,bitmap,p_crz_hd_cat_0_0,"(6, 8)",
352,bitmap,p_snf_hd_cat_0_0,"(7, 8)",
353,bitmap,p_snf_hd_cat_0_1,"(6, 8)",
354,bitmap,p_spk_hd_cat_0_0,"(4, 10)",
355,bitmap,p_spk_hd_cat_0_1,"(4, 9)",
356,bitmap,p_ded_hd_cat_0_0,"(2, 16)",
357,bitmap,p_std_hd_cat_1_0,"(2, 8)",
358,bitmap,p_eyb_hd_cat_1_0,"(2, 8)",
359,bitmap,p_sml_hd_cat_1_0,"(2, 8)",
360,bitmap,p_joy_hd_cat_1_0,"(2, 8)",
361,bitmap,p_agr_hd_cat_1_0,"(2, 10)",
362,bitmap,p_sad_hd_cat_1_0,"(2, 8)",
363,bitmap,p_mis_hd_cat_1_0,"(2, 5)",
364,bitmap,p_srp_hd_cat_1_0,"(2, 9)",
365,bitmap,p_puz_hd_cat_1_0,"(3, 7)",
366,bitmap,p_tng_hd_cat_1_0,"(2, 8)",
367,bitmap,p_crz_hd_cat_1_0,"(3, 8)",
368,bitmap,p_snf_hd_cat_1_0,"(0, 1)",
369,bitmap,p_snf_hd_cat_1_1,"(0, 1)",
370,bitmap,p_spk_hd_cat_1_0,"(2, 8)",
371,bitmap,p_spk_hd_cat_1_1,"(2, 8)",
372,bitmap,p_ded_hd_cat_1_0,"(1, 11)",
373,bitmap,p_std_hd_cat_2_0,"(4, 5)",
374,bitmap,p_eyb_hd_cat_2_0,"(4, 5)",
375,bitmap,p_sml_hd_cat_2_0,"(4, 6)",
376,bitmap,p_joy_hd_cat_2_0,"(4, 6)",
377,bitmap,p_agr_hd_cat_2_0,"(4, 7)",
378,bitmap,p_sad_hd_cat_2_0,"(4, 5)",
379,bitmap,p_mis_hd_cat_2_0,"(6, 4)",
380,bitmap,p_srp_hd_cat_2_0,"(4, 6)",
381,bitmap,p_puz_hd_cat_2_0,"(6, 5)",
382,bitmap,p_tng_hd_cat_2_0,"(4, 5)",
383,bitmap,p_crz_hd_cat_2_0,"(5, 5)",
384,bitmap,p_snf_hd_cat_2_0,"(6, -2)",
385,bitmap,p_snf_hd_cat_2_1,"(6, -2)",
386,bitmap,p_spk_hd_cat_2_0,"(4, 6)",
387,bitmap,p_spk_hd_cat_2_1,"(4, 5)",
388,bitmap,p_eat_hd_cat_2_0,"(6, -2)",
389,bitmap,p_eat_hd_cat_2_1,"(6, -3)",
390,bitmap,p_ded_hd_cat_2_0,"(4, 10)",
391,bitmap,p_std_hd_cat_3_0,"(9, 4)",
392,bitmap,p_eyb_hd_cat_3_0,"(9, 4)",
393,bitmap,p_sml_hd_cat_3_0,"(9, 5)",
394,bitmap,p_joy_hd_cat_3_0,"(9, 5)",
395,bitmap,p_agr_hd_cat_3_0,"(9, 6)",
396,bitmap,p_sad_hd_cat_3_0,"(9, 4)",
397,bitmap,p_mis_hd_cat_3_0,"(11, 3)",
398,bitmap,p_srp_hd_cat_3_0,"(9, 5)",
399,bitmap,p_puz_hd_cat_3_0,"(11, 5)",
400,bitmap,p_tng_hd_cat_3_0,"(10, 4)",
401,bitmap,p_crz_hd_cat_3_0,"(10, 5)",
402,bitmap,p_snf_hd_cat_3_0,"(11, 2)",
403,bitmap,p_snf_hd_cat_3_1,"(11, 1)",
404,bitmap,p_spk_hd_cat_3_0,"(9, 5)",
405,bitmap,p_spk_hd_cat_3_1,"(9, 4)",
406,bitmap,p_ded_hd_cat_3_0,"(11, 12)",
407,bitmap,p_std_hd_cat_7_0,"(9, 10)",
408,bitmap,p_eyb_hd_cat_7_0,"(9, 9)",
409,bitmap,p_sml_hd_cat_7_0,"(9, 10)",
410,bitmap,p_joy_hd_cat_7_0,"(9, 11)",
411,bitmap,p_agr_hd_cat_7_0,"(9, 11)",
412,bitmap,p_sad_hd_cat_7_0,"(10, 10)",
413,bitmap,p_mis_hd_cat_7_0,"(11, 8)",
414,bitmap,p_srp_hd_cat_7_0,"(9, 11)",
415,bitmap,p_puz_hd_cat_7_0,"(12, 10)",
416,bitmap,p_tng_hd_cat_7_0,"(10, 10)",
417,bitmap,p_crz_hd_cat_7_0,"(11, 11)",
418,bitmap,p_snf_hd_cat_7_0,"(10, 7)",
419,bitmap,p_snf_hd_cat_7_1,"(10, 7)",
420,bitmap,p_spk_hd_cat_7_0,"(9, 11)",
421,bitmap,p_spk_hd_cat_7_1,"(9, 10)",
422,bitmap,p_ded_hd_cat_7_0,"(11, 16)",
431,bitmap,p_std_tl_long_0_0,"(8, 11)",
432,bitmap,p_wav_tl_long_0_0,"(6, 10)",
433,bitmap,p_wav_tl_long_0_1,"(7, 11)",
434,bitmap,p_sml_tl_long_0_0,"(8, 6)",
435,bitmap,p_agr_tl_long_0_0,"(5, 15)",
436,bitmap,p_sad_tl_long_0_0,"(6, 1)",
437,bitmap,p_puz_tl_long_0_0,"(7, 2)",
438,bitmap,p_ded_tl_long_0_0,"(12, 1)",
439,bitmap,p_std_tl_long_1_0,"(8, 15)",
440,bitmap,p_wav_tl_long_1_0,"(8, 14)",
441,bitmap,p_wav_tl_long_1_1,"(8, 15)",
442,bitmap,p_sml_tl_long_1_0,"(9, 11)",
443,bitmap,p_agr_tl_long_1_0,"(6, 19)",
444,bitmap,p_sad_tl_long_1_0,"(7, 5)",
445,bitmap,p_puz_tl_long_1_0,"(10, 6)",
446,bitmap,p_ded_tl_long_1_0,"(8, 8)",
447,bitmap,p_std_tl_long_2_0,"(7, 13)",
448,bitmap,p_wav_tl_long_2_0,"(7, 12)",
449,bitmap,p_wav_tl_long_2_1,"(7, 12)",
450,bitmap,p_sml_tl_long_2_0,"(7, 10)",
451,bitmap,p_agr_tl_long_2_0,"(6, 17)",
452,bitmap,p_sad_tl_long_2_0,"(8, 1)",
453,bitmap,p_puz_tl_long_2_0,"(9, 6)",
454,bitmap,p_ded_tl_long_2_0,"(10, -6)",
455,bitmap,p_std_tl_long_3_0,"(3, 9)",
456,bitmap,p_wav_tl_long_3_0,"(2, 8)",
457,bitmap,p_wav_tl_long_3_1,"(4, 9)",
458,bitmap,p_sml_tl_long_3_0,"(2, 7)",
459,bitmap,p_agr_tl_long_3_0,"(3, 13)",
460,bitmap,p_sad_tl_long_3_0,"(2, 2)",
461,bitmap,p_puz_tl_long_3_0,"(5, 4)",
462,bitmap,p_ded_tl_long_3_0,"(4, -9)",
463,bitmap,p_std_tl_long_7_0,"(3, 11)",
464,bitmap,p_wav_tl_long_7_0,"(3, 10)",
465,bitmap,p_wav_tl_long_7_1,"(3, 11)",
466,bitmap,p_sml_tl_long_7_0,"(4, 8)",
467,bitmap,p_agr_tl_long_7_0,"(3, 15)",
468,bitmap,p_sad_tl_long_7_0,"(3, -1)",
469,bitmap,p_puz_tl_long_7_0,"(4, 0)",
470,bitmap,p_ded_tl_long_7_0,"(10, -14)",
471,bitmap,p_std_hd_dog_0_0,"(5, 6)",
472,bitmap,p_eyb_hd_dog_0_0,"(5, 6)",
473,bitmap,p_sml_hd_dog_0_0,"(7, 7)",
474,bitmap,p_joy_hd_dog_0_0,"(8, 8)",
475,bitmap,p_agr_hd_dog_0_0,"(5, 7)",
476,bitmap,p_sad_hd_dog_0_0,"(5, 6)",
477,bitmap,p_mis_hd_dog_0_0,"(5, 6)",
478,bitmap,p_srp_hd_dog_0_0,"(7, 7)",
479,bitmap,p_puz_hd_dog_0_0,"(5, 6)",
480,bitmap,p_tng_hd_dog_0_0,"(5, 6)",
481,bitmap,p_crz_hd_dog_0_0,"(10, 7)",
482,bitmap,p_snf_hd_dog_0_0,"(5, 5)",
483,bitmap,p_snf_hd_dog_0_1,"(5, 4)",
484,bitmap,p_spk_hd_dog_0_0,"(5, 7)",
485,bitmap,p_spk_hd_dog_0_1,"(5, 6)",
486,bitmap,p_ded_hd_dog_0_0,"(2, 20)",
487,bitmap,p_std_hd_dog_1_0,"(4, 5)",
488,bitmap,p_eyb_hd_dog_1_0,"(4, 5)",
489,bitmap,p_sml_hd_dog_1_0,"(6, 5)",
490,bitmap,p_joy_hd_dog_1_0,"(7, 5)",
491,bitmap,p_agr_hd_dog_1_0,"(4, 6)",
492,bitmap,p_sad_hd_dog_1_0,"(4, 5)",
493,bitmap,p_mis_hd_dog_1_0,"(3, 5)",
494,bitmap,p_srp_hd_dog_1_0,"(5, 6)",
495,bitmap,p_puz_hd_dog_1_0,"(4, 5)",
496,bitmap,p_tng_hd_dog_1_0,"(4, 5)",
497,bitmap,p_crz_hd_dog_1_0,"(7, 6)",
498,bitmap,p_snf_hd_dog_1_0,"(3, 1)",
499,bitmap,p_snf_hd_dog_1_1,"(4, 1)",
500,bitmap,p_spk_hd_dog_1_0,"(4, 6)",
501,bitmap,p_spk_hd_dog_1_1,"(4, 5)",
502,bitmap,p_ded_hd_dog_1_0,"(3, 12)",
503,bitmap,p_std_hd_dog_2_0,"(6, 3)",
504,bitmap,p_eyb_hd_dog_2_0,"(6, 3)",
505,bitmap,p_sml_hd_dog_2_0,"(8, 3)",
506,bitmap,p_joy_hd_dog_2_0,"(10, 3)",
507,bitmap,p_agr_hd_dog_2_0,"(6, 4)",
508,bitmap,p_sad_hd_dog_2_0,"(6, 3)",
509,bitmap,p_mis_hd_dog_2_0,"(6, 3)",
510,bitmap,p_srp_hd_dog_2_0,"(8, 3)",
511,bitmap,p_puz_hd_dog_2_0,"(7, 3)",
512,bitmap,p_tng_hd_dog_2_0,"(6, 3)",
513,bitmap,p_crz_hd_dog_2_0,"(10, 4)",
514,bitmap,p_snf_hd_dog_2_0,"(6, -1)",
515,bitmap,p_snf_hd_dog_2_1,"(7, -2)",
516,bitmap,p_spk_hd_dog_2_0,"(6, 4)",
517,bitmap,p_spk_hd_dog_2_1,"(6, 3)",
518,bitmap,p_eat_hd_dog_2_0,"(7, -1)",
519,bitmap,p_eat_hd_dog_2_1,"(7, -2)",
520,bitmap,p_ded_hd_dog_2_0,"(7, 11)",
521,bitmap,p_std_hd_dog_3_0,"(10, 4)",
522,bitmap,p_eyb_hd_dog_3_0,"(10, 4)",
523,bitmap,p_sml_hd_dog_3_0,"(12, 4)",
524,bitmap,p_joy_hd_dog_3_0,"(15, 4)",
525,bitmap,p_agr_hd_dog_3_0,"(10, 5)",
526,bitmap,p_sad_hd_dog_3_0,"(10, 4)",
527,bitmap,p_mis_hd_dog_3_0,"(10, 4)",
528,bitmap,p_srp_hd_dog_3_0,"(12, 4)",
529,bitmap,p_puz_hd_dog_3_0,"(12, 4)",
530,bitmap,p_tng_hd_dog_3_0,"(10, 4)",
531,bitmap,p_crz_hd_dog_3_0,"(16, 5)",
532,bitmap,p_snf_hd_dog_3_0,"(11, 2)",
533,bitmap,p_snf_hd_dog_3_1,"(12, 1)",
534,bitmap,p_spk_hd_dog_3_0,"(10, 5)",
535,bitmap,p_spk_hd_dog_3_1,"(10, 4)",
536,bitmap,p_ded_hd_dog_3_0,"(16, 13)",
537,bitmap,p_std_hd_dog_7_0,"(10, 10)",
538,bitmap,p_eyb_hd_dog_7_0,"(10, 10)",
539,bitmap,p_sml_hd_dog_7_0,"(12, 11)",
540,bitmap,p_joy_hd_dog_7_0,"(14, 12)",
541,bitmap,p_agr_hd_dog_7_0,"(10, 10)",
542,bitmap,p_sad_hd_dog_7_0,"(10, 10)",
543,bitmap,p_mis_hd_dog_7_0,"(10, 9)",
544,bitmap,p_srp_hd_dog_7_0,"(13, 11)",
545,bitmap,p_puz_hd_dog_7_0,"(10, 10)",
546,bitmap,p_tng_hd_dog_7_0,"(10, 10)",
547,bitmap,p_crz_hd_dog_7_0,"(18, 10)",
548,bitmap,p_snf_hd_dog_7_0,"(10, 6)",
549,bitmap,p_snf_hd_dog_7_1,"(11, 6)",
550,bitmap,p_spk_hd_dog_7_0,"(10, 11)",
551,bitmap,p_spk_hd_dog_7_1,"(10, 10)",
552,bitmap,p_ded_hd_dog_7_0,"(14, 18)",
561,bitmap,p_std_tl_short_0_0,"(10, 1)",
562,bitmap,p_wav_tl_short_0_0,"(11, 1)",
563,bitmap,p_wav_tl_short_0_1,"(8, 1)",
564,bitmap,p_sml_tl_short_0_0,"(10, 3)",
565,bitmap,p_agr_tl_short_0_0,"(11, 1)",
566,bitmap,p_sad_tl_short_0_0,"(5, 1)",
567,bitmap,p_puz_tl_short_0_0,"(10, 2)",
