Number,Type,Name,Registration Point,Filename
179,bitmap,h_spk_hd_2_1_1,"(-18, 73)",
180,bitmap,h_spk_hd_2_2_0,"(-20, 75)",
181,bitmap,h_spk_hd_2_2_1,"(-20, 74)",
182,bitmap,h_spk_hd_2_3_0,"(-20, 75)",
183,bitmap,h_spk_hd_2_3_1,"(-20, 74)",
184,bitmap,h_spk_hd_2_7_0,"(-20, 73)",
185,bitmap,h_spk_hd_2_7_1,"(-20, 72)",
186,bitmap,h_lay_hd_2_2_0,"(20, 37)",
187,bitmap,h_lsp_hd_2_2_0,"(20, 37)",
188,bitmap,h_lsp_hd_2_2_1,"(20, 37)",
201,bitmap,h_std_sd_1_0_0,"(-15, 8)",
202,bitmap,h_sit_sd_1_0_0,"(-19, 28)",
203,bitmap,h_sit_sd_1_2_0,"(-15, 21)",
