Number,Type,Name,Registration Point,Filename
51,bitmap,catalog_plasto_bg_right,"(0, 0)",
52,bitmap,catalog_plasto_bg_bar,"(0, 0)",
53,bitmap,catalog_plasto_bg_line,"(0, 0)",
54,bitmap,catalog_spaces_bg_left,"(0, 0)",
55,bitmap,catalog_spaces_bg_mid,"(0, -166)",
56,bitmap,catalog_spaces_bg_right,"(0, 0)",
57,bitmap,catalog_spaces_arrow_rect,"(0, 0)",
58,bitmap,catalog.smallbutton.left.active,"(0, 0)",
59,bitmap,catalog.smallbutton.right.active,"(0, 0)",
60,bitmap,catalog.smallbutton.left.pressed,"(0, 0)",
61,bitmap,catalog.smallbutton.right.pressed,"(0, 0)",
62,bitmap,catalog_spaces_wall0_left,"(0, 0)",
64,bitmap,catalog_spaces_wall0_right,"(64, -1)",
65,bitmap,catalog_spaces_wall1_right,"(64, -1)",
66,bitmap,catalog_spaces_wall3_right,"(64, -1)",
67,bitmap,catalog_spaces_floor1_example,"(0, 90)",
68,bitmap,catalog_spaces_floor2_example,"(0, 54)",
69,bitmap,catalog_spaces_wall0_pattern,"(0, 0)",
70,bitmap,catalog_spaces_wall1_pattern,"(0, 0)",
71,bitmap,catalog_spaces_floor0_pattern,"(0, 0)",
72,bitmap,catalog_spaces_floor1_pattern,"(0, 0)",
73,bitmap,catalog_spaces_floor2_pattern,"(0, 0)",
74,palette,catalog_floor_fuzzy1,"(0, 0)",
75,palette,catalog_floor_tiles1,"(0, 0)",
76,palette,catalog_floor_tiles2,"(0, 0)",
77,palette,catalog_floor_tiles3,"(0, 0)",
78,palette,catalog_floor_tiles4,"(0, 0)",
79,palette,catalog_floor_tiles5,"(0, 0)",
80,palette,catalog_floor_basic,"(0, 0)",
81,palette,catalog_wall_testpattern,"(0, 0)",
82,palette,catalog_wall_smalltile,"(0, 0)",
83,palette,catalog_wall_lego,"(0, 0)",
84,palette,catalog_wall_fuzzy,"(0, 0)",
85,palette,catalog_wall_lively,"(0, 0)",
86,palette,catalog_wall_white,"(0, 0)",
87,palette,catalog_wall_testpattern2,"(0, 0)",
88,palette,catalog_wall_stripe,"(0, 0)",
89,palette,catalog_wall_tiles1,"(0, 0)",
90,palette,catalog_wall_tiles2,"(0, 0)",
91,palette,catalog_wall_stripes,"(0, 0)",
92,palette,catalog_wall_half1,"(0, 0)",
93,palette,catalog_wall_half2,"(0, 0)",
94,palette,catalog_wall_half3,"(0, 0)",
95,palette,catalog_wall_vstripes1,"(0, 0)",
96,palette,catalog_wall_vstripes2,"(0, 0)",
97,palette,catalog_wall_groovy1,"(0, 0)",
98,palette,catalog_wall_groovy2,"(0, 0)",
99,palette,catalog_wall_groovy3,"(0, 0)",
100,palette,catalog_wall_groovy4,"(0, 0)",
101,palette,catalog_wall_groovy5,"(0, 0)",
102,palette,catalog_wall_groovy6,"(0, 0)",
103,palette,catalog_wall_groovy7,"(0, 0)",
104,field,catalog_wallpattern_patterns,"(0, 0)",
105,field,catalog_wallpattern_plain,"(0, 0)",
106,field,catalog_wallpattern_fuzzy,"(0, 0)",
107,field,catalog_wallpattern_lively,"(0, 0)",
108,field,catalog_wallpattern_tiles1,"(0, 0)",
109,field,catalog_wallpattern_tiles2,"(0, 0)",
110,field,catalog_wallpattern_stripes,"(0, 0)",
111,field,catalog_wallpattern_half1,"(0, 0)",
112,field,catalog_wallpattern_half2,"(0, 0)",
113,field,catalog_wallpattern_half3,"(0, 0)",
114,field,catalog_wallpattern_vstripes1,"(0, 0)",
115,field,catalog_wallpattern_vstripes2,"(0, 0)",
116,field,catalog_wallpattern_groovy,"(0, 0)",
117,field,catalog_floorpattern_patterns,"(0, 0)",
118,field,catalog_floorpattern_plain,"(0, 0)",
119,field,catalog_floorpattern_fuzzy,"(0, 0)",
120,field,catalog_floorpattern_wood,"(0, 0)",
121,field,catalog_floorpattern_tiles2,"(0, 0)",
122,field,catalog_floorpattern_tiles3,"(0, 0)",
123,field,catalog_floorpattern_tiles5,"(0, 0)",
127,bitmap,catalog_special_txtbg1,"(67, 30)",
128,bitmap,catalog_special_txtbg2,"(67, 30)",
131,bitmap,ctlg.pagelist.left,"(1, 0)",
132,bitmap,ctlg.pagelist.left.active,"(1, 0)",
133,bitmap,catalog_bg_pixel,"(0, 0)",
134,bitmap,catalog_bg_content_top,"(0, 0)",
135,bitmap,catalog_bg_content_mid,"(0, 0)",
136,bitmap,catalog_bg_content_btm,"(0, 0)",
137,bitmap,catalog_bg_beam,"(0, 0)",
138,bitmap,catalog_bg_beam_sd,"(0, -1)",
139,bitmap,catalog_bg_icon_slot,"(0, 0)",
140,bitmap,ctlg_spaceprev_mask,"(0, 0)",
141,bitmap,ctlg_prodpage_bg1,"(0, 0)",
142,bitmap,ctlg_prodpage_bg2,"(0, 0)",
143,bitmap,ctlg_prodpage_bg3,"(0, 0)",
144,bitmap,ctlg_prodpage_bg4,"(0, 0)",
145,bitmap,club_bg5,"(0, 0)",
146,bitmap,club_bg3,"(0, 0)",
147,bitmap,club_bg1,"(0, 0)",
148,bitmap,club_bg2,"(0, 0)",
149,bitmap,club_bg6,"(0, 0)",
150,bitmap,club_bg7,"(0, 0)",
151,bitmap,club_bg8,"(0, 0)",
152,palette,clubcat_palette,"(0, 0)",
153,bitmap,club_neg,"(0, 0)",
154,bitmap,club_pos,"(0, 0)",
155,bitmap,clubcat_pic,"(0, 0)",
156,palette,catal_fp_palette,"(0, 0)",
158,bitmap,catal_fp_pic2,"(0, 0)",
159,bitmap,catal_fp_pic1,"(0, 0)",
160,bitmap,catal_fp_pic3,"(0, 0)",
161,bitmap,campic_film,"(46, 23)",
162,bitmap,campic_cam,"(0, 0)",
163,bitmap,campic_help,"(0, 0)",
164,bitmap,campic_box2a,"(0, 0)",
165,bitmap,campic_box2b,"(0, 0)",
166,bitmap,campic_box2c,"(0, 0)",
167,bitmap,ctlg_loading_icon2,"(8, 8)",
168,bitmap,catalog_door_a,"(-2, 116)",
169,bitmap,catalog_door_b,"(0, 126)",
170,bitmap,catalog_door_c,"(1, 114)",
171,palette,catalogue_teleports_palette,"(0, 0)",
173,bitmap,catalog_plasto_colourbutton1,"(0, 0)",
174,bitmap,catalog_plasto_colourbutton2,"(0, 0)",
175,bitmap,catalog_collectibles,"(0, 0)",
178,bitmap,ctlg_pet_note,"(30, 28)",
196,palette, limited edition Palette,"(0, 0)",
197,bitmap,catalog_limited_teaser1,"(63, 47)",
198,palette,catalog_djshop_teaser Palette,"(0, 0)",
199,bitmap,catalog_djshop_teaser1,"(47, 19)",
200,palette,catalog_bank_teaser Palette,"(0, 0)",
201,bitmap,catalog_bank_teaser,"(77, 54)",
202,palette,catalog_hc_teaser Palette,"(0, 0)",
203,bitmap,catalog_hc_teaser,"(74, 74)",
204,palette,hallo_teaser Palette,"(0, 0)",
205,bitmap,catalog_halloween_teaser,"(81, 81)",
206,bitmap,catalog_sports_teaser1,"(54, 47)",
207,palette,ctlg_prwpic_palette,"(0, 0)",
208,bitmap,catalog_love_teaser1,"(66, 61)",
209,bitmap,catalog_extra_teaser1,"(70, 73)",
210,bitmap,catalog_plants_teaser1,"(65, 70)",
211,bitmap,catalog_flags_teaser1,"(49, 57)",
212,bitmap,catalog_rugs_teaser1,"(71, 68)",
213,bitmap,catalog_candy_teaser1,"(67, 78)",
214,bitmap,catalog_mode_teaser1,"(73, 69)",
215,bitmap,catalog_iced_teaser1,"(80, 67)",
216,bitmap,catalog_lodge_teaser1,"(66, 62)",
217,bitmap,catalog_deals_teaser1,"(71, 41)",
218,bitmap,catalog_pura_teaser1,"(67, 59)",
219,bitmap,catalog_area_teaser1,"(51, 79)",
220,bitmap,catalog_bath_teaser1,"(57, 51)",
221,bitmap,catalog_posters_teaser1,"(27, 50)",
222,bitmap,catalog_easter_teaser1,"(67, 62)",
223,bitmap,catalog_presents_teaser1,"(0, 0)",
224,bitmap,catalog_presents_teaser2,"(0, 0)",
225,bitmap,catalog_pets_teaser1,"(0, 0)",
226,palette,deals_preview Palette,"(0, 0)",
228,bitmap,ctlg_pic_deal01,"(63, 74)",
229,bitmap,ctlg_pic_deal02,"(74, 70)",
230,bitmap,ctlg_pic_deal03,"(67, 70)",
231,bitmap,ctlg_pic_deal04,"(68, 60)",
232,bitmap,ctlg_pic_deal05,"(81, 70)",
233,bitmap,ctlg_pic_deal06,"(70, 56)",
234,bitmap,ctlg_pic_deal07,"(69, 69)",
235,bitmap,ctlg_pic_deal08,"(71, 69)",
236,bitmap,ctlg_pic_deal09,"(77, 62)",
237,bitmap,ctlg_pic_deal10,"(63, 67)",
239,palette,starterset_palette,"(0, 0)",
240,bitmap,ctlg_pic_noob_set_4,"(76, 72)",
241,bitmap,ctlg_pic_noob_set_3,"(81, 69)",
242,bitmap,ctlg_pic_noob_set_1,"(77, 70)",
243,bitmap,ctlg_pic_noob_set_5,"(80, 72)",
244,bitmap,ctlg_pic_noob_set_2,"(78, 71)",
245,bitmap,ctlg_pic_noob_set_6,"(77, 71)",
247,bitmap,ctlg_pic_A2 tlp 20,"(64, 71)",
248,bitmap,ctlg_pic_a2 slp,"(59, 66)",
249,bitmap,catal_fp_pic5,"(44, 30)",
250,bitmap,catal_fp_pic4,"(37, 26)",
251,bitmap,ctlg_norare_char1,"(0, 0)",
252,palette,catal_rare_rug_palette,"(0, 0)",
253,bitmap,ctlg_pic_a0 raredaffodilrug,"(0, 0)",
254,bitmap,ctlg_norare_bubble,"(0, 0)",
255,palette,xmas_teaser Palette,"(0, 0)",
256,bitmap,catalog_xmas_teaser,"(81, 81)",
257,bitmap,catalog_bg_icon_slot2,"(0, 0)",
258,bitmap, ctlg_price_box,"(0, 0)",
259,bitmap,ctlg.button2.left.active,"(0, 0)",
260,bitmap,ctlg.button2.right.active,"(0, 0)",
261,bitmap,ctlg.button2.left.pressed,"(0, 0)",
262,bitmap,ctlg.button2.right.pressed,"(0, 0)",
263,bitmap,ctlg_small_active_bg,"(16, 16)",
264,bitmap,ctlg_small_active2_bg,"(16, 16)",
265,bitmap,ctlg.button3.left.active,"(0, 0)",
266,bitmap,ctlg.button3.right.active,"(0, 0)",
267,bitmap,ctlg.button3.left.pressed,"(0, 0)",
268,bitmap,ctlg.button3.right.pressed,"(0, 0)",
270,bitmap,catalog_trophies_colourbutton1,"(0, 0)",
271,bitmap,catalog_trophies_colourbutton2,"(0, 0)",
272,bitmap,catalog_trophies_buttonbg,"(0, 0)",
273,bitmap,genpic_box2a,"(0, 0)",
274,bitmap,genpic_box2b,"(0, 0)",
275,bitmap,genpic_box2c,"(0, 0)",
276,palette,genpic_box2_palette,"(0, 0)",
277,bitmap,genpic_hr,"(0, 0)",
278,palette,Pets Teaser Palette,"(0, 0)",
279,bitmap,ctlg_pet_teaser1,"(73, 66)",
280,bitmap,ctlg_pic_deal97,"(38, 35)",
281,bitmap,ctlg_pic_deal98,"(53, 40)",
282,bitmap,ctlg_pic_deal99,"(22, 44)",
283,bitmap,ctlg_pic_a0 deal100,"(53, 56)",
284,field,memberalias.index,"(0, 0)",
285,bitmap,catalog_asian_teaser1,"(61, 80)",
287,palette,ctlg_glass Palette,"(0, 0)",
288,bitmap,catalog_glass_teaser1,"(79, 62)",
290,bitmap,ctlg_dyndeal_0,"(2, 2)",
291,bitmap,ctlg_dyndeal_1,"(1, 2)",
292,bitmap,ctlg_dyndeal_2,"(2, 2)",
293,bitmap,ctlg_dyndeal_3,"(2, 2)",
294,bitmap,ctlg_dyndeal_4,"(2, 2)",
295,bitmap,ctlg_dyndeal_5,"(2, 2)",
296,bitmap,ctlg_dyndeal_6,"(2, 2)",
297,bitmap,ctlg_dyndeal_7,"(2, 2)",
298,bitmap,ctlg_dyndeal_8,"(2, 2)",
299,bitmap,ctlg_dyndeal_9,"(2, 2)",
300,bitmap,catalog_gothic_teaser1,"(62, 69)",
301,palette,catalog_gothic_palette,"(0, 0)",
302,bitmap,catalog_romantique_teaser1,"(69, 65)",
303,palette,catalog_romantique Palette,"(0, 0)",
304,bitmap,catalog_spaces_wall3_left,"(0, 0)",
306,bitmap,catalog_spaces_wall3_pattern,"(0, 0)",
307,palette,catalog_wall_picture1,"(0, 0)",
308,palette,catalog_wall_picture2,"(0, 0)",
309,palette,catalog_wall_color_chocolat,"(0, 0)",
310,palette,catalog_wall_color_wood,"(0, 0)",
311,palette,catalog_wall_color_stripes1,"(0, 0)",
312,palette,catalog_wall_color_stripes2,"(0, 0)",
313,palette,catalog_wall_color_stripes3,"(0, 0)",
314,palette,catalog_wall_color_brick1,"(0, 0)",
315,palette,catalog_wall_color_brick2,"(0, 0)",
316,palette,catalog_wall_color_brick3,"(0, 0)",
317,palette,catalog_wall_color_ornament,"(0, 0)",
318,palette,catalog_wall_color_ornament2,"(0, 0)",
319,palette,catalog_wall_color_ornament3,"(0, 0)",
320,palette,catalog_wall_color_table,"(0, 0)",
321,palette,catalog_wall_color_table2,"(0, 0)",
322,palette,catalog_wall_color_table3,"(0, 0)",
323,palette,catalog_wall_color_lsd,"(0, 0)",
324,palette,catalog_wall_color_lsd2,"(0, 0)",
325,palette,catalog_wall_color_lsd3,"(0, 0)",
326,palette,catalog_wall_color_lsd4,"(0, 0)",
327,palette,catalog_wall_color_lsd5,"(0, 0)",
328,palette,catalog_wall_color_lsd6,"(0, 0)",
329,palette,catalog_wall_color_invaders,"(0, 0)",
330,palette,catalog_wall_color_invaders2,"(0, 0)",
331,palette,catalog_wall_color_invaders3,"(0, 0)",
332,palette,catalog_wall_color_invaders4,"(0, 0)",
333,palette,catalog_wall_color_jagged,"(0, 0)",
334,palette,catalog_wall_color_jagged2,"(0, 0)",
335,palette,catalog_wall_color_jagged3,"(0, 0)",
336,palette,catalog_wall_ornament1,"(0, 0)",
337,palette,catalog_wall_ornament2,"(0, 0)",
338,palette,catalog_wall_ornament3,"(0, 0)",
339,palette,catalog_wall_bubbles1,"(0, 0)",
340,palette,catalog_wall_bubbles2,"(0, 0)",
341,palette,catalog_wall_bubbles3,"(0, 0)",
342,field,catalog_wallpattern_picture1,"(0, 0)",
343,field,catalog_wallpattern_picture2,"(0, 0)",
344,field,catalog_wallpattern_color_chocolat,"(0, 0)",
345,field,catalog_wallpattern_color_wood,"(0, 0)",
346,field,catalog_wallpattern_color_stripes1,"(0, 0)",
347,field,catalog_wallpattern_color_stripes2,"(0, 0)",
348,field,catalog_wallpattern_color_stripes3,"(0, 0)",
349,field,catalog_wallpattern_color_brick1,"(0, 0)",
350,field,catalog_wallpattern_color_brick2,"(0, 0)",
351,field,catalog_wallpattern_color_ornament,"(0, 0)",
352,field,catalog_wallpattern_color_table,"(0, 0)",
353,field,catalog_wallpattern_color_lsd,"(0, 0)",
354,field,catalog_wallpattern_color_invaders,"(0, 0)",
355,field,catalog_wallpattern_color_jagged,"(0, 0)",
356,field,catalog_wallpattern_ornament1,"(0, 0)",
357,field,catalog_wallpattern_ornament2,"(0, 0)",
358,field,catalog_wallpattern_ornament3,"(0, 0)",
359,field,catalog_wallpattern_bubbles1,"(0, 0)",
360,field,catalog_wallpattern_bubbles2,"(0, 0)",
361,field,catalog_wallpattern_bubbles3,"(0, 0)",
362,palette,catalog_wall_gothic,"(0, 0)",
363,field,catalog_wallpattern_gothic,"(0, 0)",
374,palette,queiconpalette,"(0, 0)",
375,bitmap,ctlg_pic_small_a0 deal100,"(15, 15)",
376,bitmap,ctlg_pic_small_a0 deal101,"(15, 15)",
377,bitmap,ctlg_pic_small_a0 deal102,"(15, 15)",
378,bitmap,ctlg_pic_small_a0 deal103,"(15, 15)",
379,bitmap,ctlg_pic_small_a0 deal104,"(15, 15)",
380,bitmap,ctlg_pic_small_a0 deal105,"(15, 15)",
381,bitmap,ctlg_pic_small_a0 deal106,"(15, 15)",
382,bitmap,ctlg_pic_small_a0 deal107,"(15, 15)",
383,bitmap,ctlg_pic_small_a0 deal108,"(15, 15)",
384,bitmap,ctlg_pic_small_a0 deal109,"(15, 15)",
385,bitmap,ctlg_pic_small_a0 deal110,"(15, 15)",
386,bitmap,ctlg_pic_small_a0 deal111,"(15, 15)",
387,bitmap,ctlg_pic_small_a0 deal112,"(15, 15)",
388,bitmap,ctlg_pic_small_a0 deal113,"(15, 15)",
389,bitmap,ctlg_pic_small_a0 deal114,"(15, 15)",
390,bitmap,ctlg_pic_small_a0 deal115,"(15, 15)",
391,bitmap,ctlg_pic_small_a0 deal116,"(15, 15)",
392,bitmap,ctlg_pic_small_a0 deal117,"(15, 15)",
393,bitmap,ctlg_pic_small_a0 deal118,"(15, 15)",
394,bitmap,ctlg_pic_small_a0 deal119,"(15, 15)",
395,bitmap,ctlg_pic_small_a0 deal201,"(15, 17)",
396,bitmap,ctlg_pic_small_a0 deal202,"(15, 17)",
397,bitmap,ctlg_pic_small_a0 deal203,"(15, 17)",
398,bitmap,ctlg_pic_small_a0 deal204,"(15, 17)",
399,bitmap,ctlg_pic_small_a0 deal205,"(15, 17)",
400,bitmap,ctlg_pic_small_a0 deal206,"(15, 17)",
401,bitmap,ctlg_pic_small_a0 deal207,"(15, 17)",
402,bitmap,ctlg_pic_small_a0 deal208,"(15, 17)",
403,bitmap,ctlg_pic_small_a0 deal209,"(15, 17)",
404,bitmap,ctlg_pic_small_a0 deal210,"(15, 17)",
405,bitmap,ctlg_pic_small_a0 deal211,"(15, 17)",
406,bitmap,ctlg_pic_small_a0 deal212,"(15, 17)",
407,bitmap,ctlg.button.preview.play,"(0, 0)",
408,bitmap,purse_big,"(0, 0)",
409,bitmap,purse_coins_small,"(0, 0)",
410,bitmap,purse_balance_left,"(0, 0)",
411,bitmap,purse_balance_middle,"(0, 0)",
412,bitmap,purse_balance_right,"(0, 0)",
413,field,catalog_landscape_patterns,"(0, 0)",
414,field,catalog_landscape_gradients,"(0, 0)",
415,field,catalog_landscape_blocked_combinations,"(0, 0)",
419,bitmap,lsd_bg_6_prev,"(8, 84)",
420,bitmap,lsd_bg_2_prev,"(0, 168)",
421,bitmap,lsd_bg_3_prev,"(0, 168)",
422,bitmap,lsd_bg_4_prev,"(0, 168)",
423,bitmap,lsd_bg_5_prev,"(0, 168)",
424,palette,basic landscapes Palette,"(0, 0)",
425,bitmap,lsd_bg_1_prev,"(8, 84)",
426,palette,landscape_catalog_preview Palette,"(0, 0)",
427,bitmap,lsd_4_0_prev,"(60, 59)",
428,bitmap,lsd_3_0_prev,"(63, 63)",
429,bitmap,lsd_1_0_prev,"(60, 59)",
430,bitmap,lsd_2_0_prev,"(60, 59)",
431,bitmap,lsd_7_0_prev,"(60, 47)",
432,bitmap,lsd_5_0_prev,"(72, 61)",
433,bitmap,lsd_6_0_prev,"(60, 54)",
434,palette,lsd3 Palette,"(0, 0)",
435,bitmap,lsd_8_0_prev,"(60, 59)",
436,palette,star_scape Palette,"(0, 0)",
437,palette,cloud_color Palette,"(0, 0)",
