Number,Type,Name,Registration Point,Filename
38,bitmap,h_wlk_lg_2_0_2,"(-21, 23)",
39,bitmap,h_wlk_lg_2_0_3,"(-22, 22)",
40,bitmap,h_wlk_lg_2_1_0,"(-24, 22)",
41,bitmap,h_wlk_lg_2_1_1,"(-22, 22)",
42,bitmap,h_wlk_lg_2_1_2,"(-24, 22)",
43,bitmap,h_wlk_lg_2_1_3,"(-21, 22)",
44,bitmap,h_wlk_lg_2_2_0,"(-22, 25)",
45,bitmap,h_wlk_lg_2_2_1,"(-22, 24)",
46,bitmap,h_wlk_lg_2_2_2,"(-22, 25)",
47,bitmap,h_wlk_lg_2_2_3,"(-20, 24)",
48,bitmap,h_wlk_lg_2_3_0,"(-22, 20)",
49,bitmap,h_wlk_lg_2_3_1,"(-22, 19)",
50,bitmap,h_wlk_lg_2_3_2,"(-22, 20)",
51,bitmap,h_wlk_lg_2_3_3,"(-22, 19)",
52,bitmap,h_wlk_lg_2_7_0,"(-22, 19)",
53,bitmap,h_wlk_lg_2_7_1,"(-22, 18)",
54,bitmap,h_wlk_lg_2_7_2,"(-22, 19)",
55,bitmap,h_wlk_lg_2_7_3,"(-22, 18)",
56,bitmap,h_sit_lg_2_0_0,"(-23, 27)",
57,bitmap,h_sit_lg_2_2_0,"(-18, 24)",
58,bitmap,h_lay_lg_2_2_0,"(-19, 14)",
61,bitmap,h_std_lg_4_0_0,"(-20, 23)",
62,bitmap,h_std_lg_4_1_0,"(-25, 22)",
63,bitmap,h_std_lg_4_2_0,"(-21, 25)",
64,bitmap,h_std_lg_4_3_0,"(-21, 21)",
65,bitmap,h_std_lg_4_7_0,"(-21, 20)",
66,bitmap,h_wlk_lg_4_0_0,"(-20, 23)",
67,bitmap,h_wlk_lg_4_0_1,"(-15, 22)",
68,bitmap,h_wlk_lg_4_0_2,"(-21, 23)",
69,bitmap,h_wlk_lg_4_0_3,"(-21, 22)",
70,bitmap,h_wlk_lg_4_1_0,"(-24, 22)",
71,bitmap,h_wlk_lg_4_1_1,"(-14, 23)",
72,bitmap,h_wlk_lg_4_1_2,"(-23, 22)",
73,bitmap,h_wlk_lg_4_1_3,"(-16, 22)",
74,bitmap,h_wlk_lg_4_2_0,"(-20, 25)",
75,bitmap,h_wlk_lg_4_2_1,"(-22, 24)",
76,bitmap,h_wlk_lg_4_2_2,"(-21, 25)",
77,bitmap,h_wlk_lg_4_2_3,"(-15, 24)",
78,bitmap,h_wlk_lg_4_3_0,"(-21, 20)",
79,bitmap,h_wlk_lg_4_3_1,"(-21, 19)",
80,bitmap,h_wlk_lg_4_3_2,"(-21, 20)",
81,bitmap,h_wlk_lg_4_3_3,"(-21, 19)",
82,bitmap,h_wlk_lg_4_7_0,"(-21, 19)",
83,bitmap,h_wlk_lg_4_7_1,"(-21, 18)",
84,bitmap,h_wlk_lg_4_7_2,"(-21, 19)",
85,bitmap,h_wlk_lg_4_7_3,"(-21, 18)",
86,bitmap,h_sit_lg_4_0_0,"(-23, 32)",
87,bitmap,h_sit_lg_4_2_0,"(-18, 24)",
88,bitmap,h_lay_lg_4_2_0,"(-19, 14)",
91,bitmap,h_std_lg_6_0_0,"(-21, 23)",
92,bitmap,h_std_lg_6_1_0,"(-26, 19)",
93,bitmap,h_std_lg_6_2_0,"(-22, 25)",
94,bitmap,h_std_lg_6_3_0,"(-22, 21)",
95,bitmap,h_std_lg_6_7_0,"(-22, 20)",
96,bitmap,h_wlk_lg_6_0_0,"(-21, 23)",
97,bitmap,h_wlk_lg_6_0_1,"(-15, 22)",
98,bitmap,h_wlk_lg_6_0_2,"(-21, 23)",
99,bitmap,h_wlk_lg_6_0_3,"(-21, 22)",
100,bitmap,h_wlk_lg_6_1_0,"(-24, 19)",
101,bitmap,h_wlk_lg_6_1_1,"(-14, 19)",
102,bitmap,h_wlk_lg_6_1_2,"(-24, 19)",
103,bitmap,h_wlk_lg_6_1_3,"(-16, 18)",
104,bitmap,h_wlk_lg_6_2_0,"(-20, 25)",
105,bitmap,h_wlk_lg_6_2_1,"(-22, 24)",
106,bitmap,h_wlk_lg_6_2_2,"(-22, 25)",
107,bitmap,h_wlk_lg_6_2_3,"(-15, 24)",
108,bitmap,h_wlk_lg_6_3_0,"(-22, 20)",
109,bitmap,h_wlk_lg_6_3_1,"(-22, 19)",
110,bitmap,h_wlk_lg_6_3_2,"(-22, 20)",
111,bitmap,h_wlk_lg_6_3_3,"(-22, 19)",
112,bitmap,h_wlk_lg_6_7_0,"(-22, 19)",
113,bitmap,h_wlk_lg_6_7_1,"(-22, 18)",
114,bitmap,h_wlk_lg_6_7_2,"(-22, 19)",
115,bitmap,h_wlk_lg_6_7_3,"(-22, 18)",
116,bitmap,h_sit_lg_6_0_0,"(-23, 32)",
117,bitmap,h_sit_lg_6_2_0,"(-18, 24)",
118,bitmap,h_lay_lg_6_2_0,"(-19, 14)",
121,bitmap,h_std_lg_201_0_0,"(-21, 23)",
122,bitmap,h_std_lg_201_1_0,"(-24, 23)",
123,bitmap,h_std_lg_201_2_0,"(-22, 25)",
124,bitmap,h_std_lg_201_3_0,"(-22, 21)",
125,bitmap,h_std_lg_201_7_0,"(-22, 20)",
126,bitmap,h_wlk_lg_201_0_0,"(-21, 23)",
127,bitmap,h_wlk_lg_201_0_1,"(-19, 22)",
128,bitmap,h_wlk_lg_201_0_2,"(-21, 23)",
129,bitmap,h_wlk_lg_201_0_3,"(-22, 22)",
130,bitmap,h_wlk_lg_201_1_0,"(-24, 22)",
131,bitmap,h_wlk_lg_201_1_1,"(-22, 22)",
132,bitmap,h_wlk_lg_201_1_2,"(-24, 22)",
133,bitmap,h_wlk_lg_201_1_3,"(-21, 22)",
134,bitmap,h_wlk_lg_201_2_0,"(-22, 25)",
135,bitmap,h_wlk_lg_201_2_1,"(-22, 24)",
136,bitmap,h_wlk_lg_201_2_2,"(-22, 25)",
137,bitmap,h_wlk_lg_201_2_3,"(-20, 24)",
138,bitmap,h_wlk_lg_201_3_0,"(-22, 20)",
139,bitmap,h_wlk_lg_201_3_1,"(-22, 19)",
140,bitmap,h_wlk_lg_201_3_2,"(-22, 20)",
141,bitmap,h_wlk_lg_201_3_3,"(-22, 19)",
142,bitmap,h_wlk_lg_201_7_0,"(-22, 19)",
143,bitmap,h_wlk_lg_201_7_1,"(-22, 18)",
144,bitmap,h_wlk_lg_201_7_2,"(-22, 19)",
145,bitmap,h_wlk_lg_201_7_3,"(-22, 18)",
146,bitmap,h_sit_lg_201_0_0,"(-23, 27)",
147,bitmap,h_sit_lg_201_2_0,"(-18, 24)",
148,bitmap,h_lay_lg_201_2_0,"(-19, 14)",
181,bitmap,h_std_lg_3_0_0,"(-21, 23)",
182,bitmap,h_std_lg_3_1_0,"(-24, 24)",
183,bitmap,h_std_lg_3_2_0,"(-22, 25)",
184,bitmap,h_std_lg_3_3_0,"(-22, 21)",
185,bitmap,h_std_lg_3_7_0,"(-22, 20)",
186,bitmap,h_wlk_lg_3_0_0,"(-21, 23)",
187,bitmap,h_wlk_lg_3_0_1,"(-16, 22)",
188,bitmap,h_wlk_lg_3_0_2,"(-21, 23)",
189,bitmap,h_wlk_lg_3_0_3,"(-21, 22)",
190,bitmap,h_wlk_lg_3_1_0,"(-24, 24)",
191,bitmap,h_wlk_lg_3_1_1,"(-15, 24)",
192,bitmap,h_wlk_lg_3_1_2,"(-24, 24)",
193,bitmap,h_wlk_lg_3_1_3,"(-16, 24)",
194,bitmap,h_wlk_lg_3_2_0,"(-20, 25)",
195,bitmap,h_wlk_lg_3_2_1,"(-22, 24)",
196,bitmap,h_wlk_lg_3_2_2,"(-21, 25)",
197,bitmap,h_wlk_lg_3_2_3,"(-15, 24)",
198,bitmap,h_wlk_lg_3_3_0,"(-22, 20)",
199,bitmap,h_wlk_lg_3_3_1,"(-22, 19)",
200,bitmap,h_wlk_lg_3_3_2,"(-22, 20)",
201,bitmap,h_wlk_lg_3_3_3,"(-22, 19)",
202,bitmap,h_wlk_lg_3_7_0,"(-22, 19)",
203,bitmap,h_wlk_lg_3_7_1,"(-22, 18)",
204,bitmap,h_wlk_lg_3_7_2,"(-22, 19)",
205,bitmap,h_wlk_lg_3_7_3,"(-22, 18)",
206,bitmap,h_sit_lg_3_0_0,"(-23, 32)",
207,bitmap,h_sit_lg_3_2_0,"(-18, 24)",
208,bitmap,h_lay_lg_3_2_0,"(-19, 14)",
211,bitmap,h_std_lg_5_0_0,"(-21, 23)",
212,bitmap,h_std_lg_5_1_0,"(-24, 23)",
213,bitmap,h_std_lg_5_2_0,"(-22, 25)",
214,bitmap,h_std_lg_5_3_0,"(-22, 21)",
215,bitmap,h_std_lg_5_7_0,"(-22, 20)",
216,bitmap,h_wlk_lg_5_0_0,"(-21, 23)",
217,bitmap,h_wlk_lg_5_0_1,"(-19, 22)",
218,bitmap,h_wlk_lg_5_0_2,"(-21, 23)",
219,bitmap,h_wlk_lg_5_0_3,"(-22, 22)",
220,bitmap,h_wlk_lg_5_1_0,"(-24, 22)",
221,bitmap,h_wlk_lg_5_1_1,"(-22, 22)",
222,bitmap,h_wlk_lg_5_1_2,"(-24, 22)",
223,bitmap,h_wlk_lg_5_1_3,"(-21, 22)",
224,bitmap,h_wlk_lg_5_2_0,"(-22, 25)",
225,bitmap,h_wlk_lg_5_2_1,"(-22, 24)",
226,bitmap,h_wlk_lg_5_2_2,"(-22, 25)",
227,bitmap,h_wlk_lg_5_2_3,"(-20, 24)",
228,bitmap,h_wlk_lg_5_3_0,"(-22, 20)",
229,bitmap,h_wlk_lg_5_3_1,"(-22, 19)",
230,bitmap,h_wlk_lg_5_3_2,"(-22, 20)",
231,bitmap,h_wlk_lg_5_3_3,"(-22, 19)",
232,bitmap,h_wlk_lg_5_7_0,"(-22, 19)",
233,bitmap,h_wlk_lg_5_7_1,"(-22, 18)",
234,bitmap,h_wlk_lg_5_7_2,"(-22, 19)",
235,bitmap,h_wlk_lg_5_7_3,"(-22, 18)",
236,bitmap,h_sit_lg_5_0_0,"(-23, 27)",
237,bitmap,h_sit_lg_5_2_0,"(-18, 24)",
238,bitmap,h_lay_lg_5_2_0,"(-19, 14)",
241,bitmap,h_std_lg_200_0_0,"(-21, 23)",
242,bitmap,h_std_lg_200_1_0,"(-24, 24)",
243,bitmap,h_std_lg_200_2_0,"(-22, 25)",
244,bitmap,h_std_lg_200_3_0,"(-22, 21)",
245,bitmap,h_std_lg_200_7_0,"(-22, 20)",
246,bitmap,h_wlk_lg_200_0_0,"(-21, 23)",
247,bitmap,h_wlk_lg_200_0_1,"(-16, 22)",
248,bitmap,h_wlk_lg_200_0_2,"(-21, 23)",
249,bitmap,h_wlk_lg_200_0_3,"(-21, 22)",
250,bitmap,h_wlk_lg_200_1_0,"(-24, 24)",
251,bitmap,h_wlk_lg_200_1_1,"(-15, 24)",
252,bitmap,h_wlk_lg_200_1_2,"(-24, 24)",
253,bitmap,h_wlk_lg_200_1_3,"(-16, 24)",
254,bitmap,h_wlk_lg_200_2_0,"(-20, 25)",
255,bitmap,h_wlk_lg_200_2_1,"(-22, 24)",
256,bitmap,h_wlk_lg_200_2_2,"(-21, 25)",
257,bitmap,h_wlk_lg_200_2_3,"(-15, 24)",
258,bitmap,h_wlk_lg_200_3_0,"(-22, 20)",
259,bitmap,h_wlk_lg_200_3_1,"(-22, 19)",
260,bitmap,h_wlk_lg_200_3_2,"(-22, 20)",
261,bitmap,h_wlk_lg_200_3_3,"(-22, 19)",
262,bitmap,h_wlk_lg_200_7_0,"(-22, 19)",
263,bitmap,h_wlk_lg_200_7_1,"(-22, 18)",
264,bitmap,h_wlk_lg_200_7_2,"(-22, 19)",
265,bitmap,h_wlk_lg_200_7_3,"(-22, 18)",
266,bitmap,h_sit_lg_200_0_0,"(-23, 32)",
267,bitmap,h_sit_lg_200_2_0,"(-18, 24)",
268,bitmap,h_lay_lg_200_2_0,"(-19, 14)",
281,bitmap,h_std_lg_7_0_0,"(-21, 23)",
282,bitmap,h_std_lg_7_1_0,"(-24, 23)",
283,bitmap,h_std_lg_7_2_0,"(-21, 25)",
284,bitmap,h_std_lg_7_3_0,"(-22, 22)",
285,bitmap,h_std_lg_7_7_0,"(-22, 20)",
286,bitmap,h_wlk_lg_7_0_0,"(-21, 23)",
287,bitmap,h_wlk_lg_7_0_1,"(-19, 23)",
288,bitmap,h_wlk_lg_7_0_2,"(-21, 23)",
289,bitmap,h_wlk_lg_7_0_3,"(-22, 22)",
290,bitmap,h_wlk_lg_7_1_0,"(-24, 22)",
291,bitmap,h_wlk_lg_7_1_1,"(-22, 22)",
292,bitmap,h_wlk_lg_7_1_2,"(-24, 22)",
293,bitmap,h_wlk_lg_7_1_3,"(-21, 22)",
294,bitmap,h_wlk_lg_7_2_0,"(-20, 26)",
295,bitmap,h_wlk_lg_7_2_1,"(-20, 25)",
296,bitmap,h_wlk_lg_7_2_2,"(-21, 26)",
297,bitmap,h_wlk_lg_7_2_3,"(-18, 26)",
298,bitmap,h_wlk_lg_7_3_0,"(-22, 22)",
299,bitmap,h_wlk_lg_7_3_1,"(-22, 20)",
300,bitmap,h_wlk_lg_7_3_2,"(-22, 21)",
301,bitmap,h_wlk_lg_7_3_3,"(-22, 20)",
302,bitmap,h_wlk_lg_7_7_0,"(-22, 20)",
303,bitmap,h_wlk_lg_7_7_1,"(-22, 19)",
304,bitmap,h_wlk_lg_7_7_2,"(-22, 20)",
305,bitmap,h_wlk_lg_7_7_3,"(-22, 19)",
306,bitmap,h_sit_lg_7_0_0,"(-23, 28)",
307,bitmap,h_sit_lg_7_2_0,"(-20, 23)",
308,bitmap,h_lay_lg_7_2_0,"(-17, 14)",
309,bitmap,h_std_lg_1007_0_0,"(-22, 16)",
310,bitmap,h_std_lg_1007_1_0,"(-27, 10)",
311,bitmap,h_std_lg_1007_2_0,"(-22, 16)",
312,bitmap,h_std_lg_1007_3_0,"(-24, 16)",
313,bitmap,h_std_lg_1007_7_0,"(-22, 17)",
314,bitmap,h_wlk_lg_1007_0_0,"(-22, 16)",
315,bitmap,h_wlk_lg_1007_0_1,"(-20, 16)",
316,bitmap,h_wlk_lg_1007_0_2,"(-22, 16)",
317,bitmap,h_wlk_lg_1007_0_3,"(-23, 15)",
318,bitmap,h_wlk_lg_1007_1_0,"(-26, 9)",
319,bitmap,h_wlk_lg_1007_1_1,"(-24, 11)",
320,bitmap,h_wlk_lg_1007_1_2,"(-25, 8)",
321,bitmap,h_wlk_lg_1007_1_3,"(-22, 14)",
322,bitmap,h_wlk_lg_1007_2_0,"(-21, 17)",
323,bitmap,h_wlk_lg_1007_2_1,"(-23, 15)",
324,bitmap,h_wlk_lg_1007_2_2,"(-24, 16)",
325,bitmap,h_wlk_lg_1007_2_3,"(-19, 18)",
326,bitmap,h_wlk_lg_1007_3_0,"(-24, 15)",
327,bitmap,h_wlk_lg_1007_3_1,"(-24, 11)",
328,bitmap,h_wlk_lg_1007_3_2,"(-24, 15)",
329,bitmap,h_wlk_lg_1007_3_3,"(-24, 13)",
330,bitmap,h_wlk_lg_1007_7_0,"(-23, 17)",
331,bitmap,h_wlk_lg_1007_7_1,"(-23, 16)",
332,bitmap,h_wlk_lg_1007_7_2,"(-23, 17)",
333,bitmap,h_wlk_lg_1007_7_3,"(-23, 15)",
334,bitmap,h_sit_lg_1007_0_0,"(-24, 28)",
335,bitmap,h_sit_lg_1007_2_0,"(-33, 22)",
336,bitmap,h_lay_lg_1007_2_0,"(-27, 11)",
