Number,Type,Name,Registration Point,Filename
103,bitmap,sh_wlk_lh_1_1_3,"(-9, 18)",
104,bitmap,sh_wlk_lh_1_2_0,"(-20, 23)",
105,bitmap,sh_wlk_lh_1_2_1,"(-20, 22)",
106,bitmap,sh_wlk_lh_1_2_2,"(-20, 23)",
107,bitmap,sh_wlk_lh_1_2_3,"(-19, 22)",
108,bitmap,sh_wlk_lh_1_3_0,"(-20, 23)",
109,bitmap,sh_wlk_lh_1_3_1,"(-20, 23)",
110,bitmap,sh_wlk_lh_1_3_2,"(-20, 23)",
111,bitmap,sh_wlk_lh_1_3_3,"(-20, 23)",
112,bitmap,sh_wlk_lh_1_7_0,"(-8, 23)",
113,bitmap,sh_wlk_lh_1_7_1,"(-8, 23)",
114,bitmap,sh_wlk_lh_1_7_2,"(-8, 23)",
115,bitmap,sh_wlk_lh_1_7_3,"(-8, 24)",
116,bitmap,sh_sit_lh_1_0_0,"(-9, 24)",
117,bitmap,sh_sit_lh_1_2_0,"(-19, 22)",
118,bitmap,sh_wav_lh_1_0_0,"(-5, 36)",
119,bitmap,sh_wav_lh_1_0_1,"(-3, 36)",
120,bitmap,sh_wav_lh_1_1_0,"(-16, 35)",
121,bitmap,sh_wav_lh_1_1_1,"(-17, 35)",
122,bitmap,sh_wav_lh_1_2_0,"(-18, 36)",
123,bitmap,sh_wav_lh_1_2_1,"(-18, 36)",
124,bitmap,sh_wav_lh_1_3_0,"(-20, 36)",
125,bitmap,sh_wav_lh_1_3_1,"(-20, 36)",
126,bitmap,sh_wav_lh_1_4_0,"(-21, 34)",
127,bitmap,sh_wav_lh_1_4_1,"(-20, 34)",
128,bitmap,sh_wav_lh_1_5_0,"(-10, 35)",
129,bitmap,sh_wav_lh_1_5_1,"(-11, 35)",
130,bitmap,sh_wav_lh_1_6_0,"(-1, 33)",
131,bitmap,sh_wav_lh_1_6_1,"(-2, 34)",
132,bitmap,sh_wav_lh_1_7_0,"(-5, 35)",
133,bitmap,sh_wav_lh_1_7_1,"(-3, 35)",
134,bitmap,sh_lay_lh_1_2_0,"(-6, 11)",
135,bitmap,sh_crr_lh_1_0_0,"(-9, 23)",
136,bitmap,sh_crr_lh_1_1_0,"(-14, 21)",
137,bitmap,sh_crr_lh_1_2_0,"(-20, 23)",
138,bitmap,sh_crr_lh_1_3_0,"(-18, 23)",
139,bitmap,sh_crr_lh_1_7_0,"(-8, 22)",
141,bitmap,sh_std_hd_1_0_0,"(-9, 37)",
142,bitmap,sh_std_hd_1_1_0,"(-9, 37)",
143,bitmap,sh_std_hd_1_2_0,"(-8, 37)",
144,bitmap,sh_std_hd_1_3_0,"(-9, 37)",
145,bitmap,sh_std_hd_1_7_0,"(-10, 37)",
146,bitmap,sh_spk_hd_1_0_0,"(-9, 37)",
147,bitmap,sh_spk_hd_1_0_1,"(-9, 37)",
148,bitmap,sh_spk_hd_1_1_0,"(-9, 38)",
149,bitmap,sh_spk_hd_1_1_1,"(-9, 37)",
150,bitmap,sh_spk_hd_1_2_0,"(-8, 38)",
151,bitmap,sh_spk_hd_1_2_1,"(-8, 37)",
152,bitmap,sh_spk_hd_1_3_0,"(-9, 38)",
153,bitmap,sh_spk_hd_1_3_1,"(-9, 37)",
154,bitmap,sh_spk_hd_1_7_0,"(-10, 38)",
155,bitmap,sh_spk_hd_1_7_1,"(-10, 37)",
156,bitmap,sh_lay_hd_1_2_0,"(10, 18)",
161,bitmap,sh_std_sd_1_0_0,"(-8, 3)",
164,field,memberalias.index,"(0, 0)",
166,bitmap,sh_sit_bd_1_1_0,"(-12, 24)",
167,bitmap,sh_sit_bd_1_3_0,"(-9, 24)",
168,bitmap,sh_sit_bd_1_7_0,"(-10, 24)",
