Number,Type,Name,Registration Point,Filename
142,bitmap,h_std_ca_15_1_0,"(-22, 53)",
143,bitmap,h_std_ca_15_2_0,"(-21, 52)",
144,bitmap,h_std_ca_15_3_0,"(-21, 51)",
145,bitmap,h_std_ca_15_7_0,"(-21, 49)",
146,bitmap,h_lay_ca_15_2_0,"(5, 27)",
151,bitmap,h_std_ca_16_0_0,"(-21, 50)",
152,bitmap,h_std_ca_16_1_0,"(-23, 51)",
153,bitmap,h_std_ca_16_2_0,"(-22, 53)",
154,bitmap,h_std_ca_16_3_0,"(-21, 53)",
155,bitmap,h_std_ca_16_7_0,"(-22, 49)",
156,bitmap,h_lay_ca_16_2_0,"(5, 25)",
161,bitmap,h_std_ca_17_1_0,"(-41, 42)",
162,bitmap,h_std_ca_17_2_0,"(-26, 40)",
163,bitmap,h_std_ca_17_3_0,"(-29, 42)",
164,bitmap,h_lay_ca_17_2_0,"(-9, 25)",
171,bitmap,h_std_ca_18_0_0,"(-20, 48)",
172,bitmap,h_std_ca_18_1_0,"(-24, 48)",
173,bitmap,h_std_ca_18_2_0,"(-22, 48)",
174,bitmap,h_std_ca_18_3_0,"(-25, 47)",
175,bitmap,h_std_ca_18_7_0,"(-22, 46)",
176,bitmap,h_lay_ca_18_2_0,"(8, 26)",
181,bitmap,h_std_ca_19_0_0,"(-21, 49)",
182,bitmap,h_std_ca_19_1_0,"(-23, 50)",
183,bitmap,h_std_ca_19_2_0,"(-21, 51)",
184,bitmap,h_std_ca_19_3_0,"(-25, 49)",
185,bitmap,h_std_ca_19_7_0,"(-22, 48)",
186,bitmap,h_lay_ca_19_2_0,"(1, 25)",
