Number,Type,Name,Registration Point,Filename
197,bitmap,sh_wlk_sh_6_2_3,"(-6, 4)",
198,bitmap,sh_wlk_sh_6_3_0,"(-10, 2)",
199,bitmap,sh_wlk_sh_6_3_1,"(-10, 3)",
200,bitmap,sh_wlk_sh_6_3_2,"(-10, 3)",
201,bitmap,sh_wlk_sh_6_3_3,"(-11, 3)",
202,bitmap,sh_wlk_sh_6_7_0,"(-11, 3)",
203,bitmap,sh_wlk_sh_6_7_1,"(-11, 3)",
204,bitmap,sh_wlk_sh_6_7_2,"(-11, 3)",
205,bitmap,sh_wlk_sh_6_7_3,"(-12, 2)",
206,bitmap,sh_sit_sh_6_0_0,"(-20, 21)",
207,bitmap,sh_sit_sh_6_2_0,"(-17, 12)",
208,bitmap,sh_lay_sh_6_2_0,"(-17, 4)",
211,bitmap,sh_std_sh_7_0_0,"(-11, 2)",
212,bitmap,sh_std_sh_7_1_0,"(-13, 2)",
213,bitmap,sh_std_sh_7_2_0,"(-10, 2)",
214,bitmap,sh_std_sh_7_3_0,"(-9, 1)",
215,bitmap,sh_std_sh_7_7_0,"(-11, 1)",
216,bitmap,sh_wlk_sh_7_0_0,"(-11, 3)",
217,bitmap,sh_wlk_sh_7_0_1,"(-5, 4)",
218,bitmap,sh_wlk_sh_7_0_2,"(-9, 4)",
219,bitmap,sh_wlk_sh_7_0_3,"(-10, 4)",
220,bitmap,sh_wlk_sh_7_1_0,"(-12, 3)",
221,bitmap,sh_wlk_sh_7_1_1,"(-7, 4)",
222,bitmap,sh_wlk_sh_7_1_2,"(-11, 3)",
223,bitmap,sh_wlk_sh_7_1_3,"(-6, 3)",
224,bitmap,sh_wlk_sh_7_2_0,"(-8, 3)",
225,bitmap,sh_wlk_sh_7_2_1,"(-13, -1)",
226,bitmap,sh_wlk_sh_7_2_2,"(-10, 2)",
227,bitmap,sh_wlk_sh_7_2_3,"(-5, 4)",
228,bitmap,sh_wlk_sh_7_3_0,"(-10, 1)",
229,bitmap,sh_wlk_sh_7_3_1,"(-10, 3)",
230,bitmap,sh_wlk_sh_7_3_2,"(-10, 1)",
231,bitmap,sh_wlk_sh_7_3_3,"(-10, 2)",
232,bitmap,sh_wlk_sh_7_7_0,"(-11, 2)",
233,bitmap,sh_wlk_sh_7_7_1,"(-11, 4)",
234,bitmap,sh_wlk_sh_7_7_2,"(-12, 2)",
235,bitmap,sh_wlk_sh_7_7_3,"(-12, 4)",
236,bitmap,sh_sit_sh_7_0_0,"(-22, 21)",
237,bitmap,sh_sit_sh_7_2_0,"(-16, 12)",
238,bitmap,sh_lay_sh_7_2_0,"(-16, 4)",
241,bitmap,sh_std_sh_8_0_0,"(-10, 3)",
242,bitmap,sh_std_sh_8_1_0,"(-12, 2)",
243,bitmap,sh_std_sh_8_2_0,"(-10, 3)",
244,bitmap,sh_std_sh_8_3_0,"(-10, 2)",
245,bitmap,sh_std_sh_8_7_0,"(-11, -1)",
246,bitmap,sh_wlk_sh_8_0_0,"(-11, 3)",
247,bitmap,sh_wlk_sh_8_0_1,"(-6, 5)",
248,bitmap,sh_wlk_sh_8_0_2,"(-10, 3)",
249,bitmap,sh_wlk_sh_8_0_3,"(-11, 4)",
250,bitmap,sh_wlk_sh_8_1_0,"(-12, 2)",
251,bitmap,sh_wlk_sh_8_1_1,"(-7, 4)",
252,bitmap,sh_wlk_sh_8_1_2,"(-13, 2)",
253,bitmap,sh_wlk_sh_8_1_3,"(-6, 4)",
254,bitmap,sh_wlk_sh_8_2_0,"(-8, 2)",
255,bitmap,sh_wlk_sh_8_2_1,"(-13, 0)",
256,bitmap,sh_wlk_sh_8_2_2,"(-10, 3)",
257,bitmap,sh_wlk_sh_8_2_3,"(-6, 3)",
258,bitmap,sh_wlk_sh_8_3_0,"(-10, 2)",
259,bitmap,sh_wlk_sh_8_3_1,"(-10, 3)",
260,bitmap,sh_wlk_sh_8_3_2,"(-10, 3)",
261,bitmap,sh_wlk_sh_8_3_3,"(-11, 3)",
262,bitmap,sh_wlk_sh_8_7_0,"(-11, 1)",
263,bitmap,sh_wlk_sh_8_7_1,"(-11, 2)",
264,bitmap,sh_wlk_sh_8_7_2,"(-11, 0)",
265,bitmap,sh_wlk_sh_8_7_3,"(-12, 1)",
266,bitmap,sh_sit_sh_8_0_0,"(-20, 21)",
267,bitmap,sh_sit_sh_8_2_0,"(-17, 12)",
268,bitmap,sh_lay_sh_8_2_0,"(-17, 4)",
