Number,Type,Name,Registration Point,Filename
128,bitmap,sound_machine_playlist_panel_topright,"(0, 0)",
129,bitmap,sound_machine_playlist_panel_centerleft,"(0, 0)",
130,bitmap,sound_machine_playlist_panel_center,"(0, 0)",
131,bitmap,sound_machine_playlist_panel_centerright,"(0, 0)",
132,bitmap,sound_machine_playlist_panel_bottomleft,"(0, 0)",
133,bitmap,sound_machine_playlist_panel_bottom,"(0, 0)",
134,bitmap,sound_machine_playlist_panel_bottomright,"(0, 0)",
136,bitmap,sound_machine_playlist_panel2_topleft,"(0, 0)",
137,bitmap,sound_machine_playlist_panel2_top,"(0, 0)",
138,bitmap,sound_machine_playlist_panel2_topright,"(0, 0)",
139,bitmap,sound_machine_playlist_panel2_centerleft,"(0, 0)",
140,bitmap,sound_machine_playlist_panel2_center,"(0, 0)",
141,bitmap,sound_machine_playlist_panel2_centerright,"(0, 0)",
142,bitmap,sound_machine_playlist_panel2_bottomleft,"(0, 0)",
143,bitmap,sound_machine_playlist_panel2_bottom,"(0, 0)",
144,bitmap,sound_machine_playlist_panel2_bottomright,"(0, 0)",
145,palette,Jukebox_GUI Palette,"(0, 0)",
146,bitmap,Jukebox panel top,"(0, 0)",
147,bitmap,Jukebox panel center,"(0, 0)",
148,bitmap,Jukebox panel bottom,"(0, 0)",
149,bitmap,Jukebox panel drag,"(0, 0)",
151,bitmap,Jukebox playlist top,"(0, 0)",
152,bitmap,Jukebox playlist center,"(0, 0)",
153,bitmap,Jukebox playlist bottom,"(0, 0)",
154,bitmap,Jukebox slot,"(78, 19)",
155,bitmap,Jukebox slot2,"(78, 19)",
156,bitmap,Jukebox slot empty,"(78, 19)",
157,bitmap,Jukebox slot empty2,"(78, 19)",
158,bitmap,Jukebox eject,"(0, 0)",
159,bitmap,Jukebox eject2,"(0, 0)",
160,bitmap,jukebox playlist divider,"(0, 0)",
161,bitmap,jukebox.button.close.up,"(0, 0)",
162,bitmap,jukebox.button.close.down,"(0, 0)",
164,palette,biisilistapalat Palette,"(0, 0)",
165,bitmap,Jukebox panel2 top,"(0, 0)",
166,bitmap,Jukebox panel2 center,"(0, 0)",
167,bitmap,Jukebox panel2 bottom,"(0, 0)",
168,bitmap,Jukebox disklist top,"(0, 0)",
169,bitmap,Jukebox disklist center,"(0, 0)",
170,bitmap,Jukebox disklist bottom,"(0, 0)",
171,bitmap,jukebox_select_disk.active,"(0, 0)",
172,bitmap,jukebox_cancel_disk.active,"(0, 0)",
173,bitmap,jukebox_select_disk.pressed,"(0, 0)",
174,bitmap,jukebox_cancel_disk.pressed,"(0, 0)",
175,bitmap,song_disk_play_icon,"(17, 17)",
176,bitmap,jukebox_reset.active,"(0, 0)",
177,bitmap,jukebox_reset.pressed,"(0, 0)",
