Number,Type,Name,Registration Point,Filename
63,bitmap,button.b.left.pressed,"(0, 0)",
64,bitmap,button.b.middle.pressed,"(0, 0)",
65,bitmap,button.b.right.pressed,"(0, 0)",
66,bitmap,dropdown.top.left,"(3, 3)",
67,bitmap,dropdown.middle.left,"(3, 0)",
68,bitmap,dropdown.middle.middle,"(0, 0)",
69,bitmap,dropdown.active,"(0, 0)",
70,bitmap,dropdown.arrowImage,"(0, 2)",
71,bitmap,content.noshadow.middle.right,"(0, 0)",
72,bitmap,content.noshadow.bottom.left,"(0, 0)",
73,bitmap,content.noshadow.bottom.middle,"(0, 0)",
74,bitmap,content.noshadow.bottom.right,"(0, 0)",
75,bitmap,content.noshadow.corner,"(0, 0)",
76,bitmap,cursor.finger,"(5, 1)",
77,bitmap,cursor.finger.mask,"(5, 1)",
78,bitmap,cursor.scale,"(9, 9)",
79,bitmap,cursor.scale.mask,"(9, 9)",
80,bitmap,club_icon,"(0, 0)",
81,bitmap,hobba_alert_0,"(0, 0)",
82,bitmap,hobba_alert_1,"(0, 0)",
83,bitmap,mes_dark_icon,"(0, 0)",
84,bitmap,mes_lite_icon,"(0, 0)",
85,bitmap,building_icon,"(0, 0)",
86,bitmap,credits_icon,"(0, 0)",
87,bitmap,help_icon,"(0, 0)",
88,bitmap,brochure_icon,"(0, 0)",
89,bitmap,hand_icon,"(0, 0)",
90,bitmap,gift_icon,"(0, 0)",
91,bitmap,alapalkki_bg,"(0, 0)",
92,bitmap,info_name_bg,"(0, 0)",
93,bitmap,info_plate,"(0, 0)",
94,bitmap,mod_tool_icon,"(0, 0)",
95,bitmap,redeem_icon,"(0, 0)",
97,bitmap,navigator.help.icon,"(0, 0)",
98,bitmap,navigator.room.icon,"(0, 0)",
99,bitmap,navigator.info.icon,"(0, 0)",
100,bitmap,navigator.people.icon,"(0, 0)",
101,bitmap,colored_room_icon,"(0, 0)",
102,bitmap,multi_room_icon,"(0, 0)",
103,bitmap,subroom_line_first,"(0, -4)",
104,bitmap,subroom_line,"(0, 0)",
105,bitmap,triangle_closed,"(3, 4)",
106,bitmap,triangle_open,"(6, 3)",
107,bitmap,lock2,"(3, -4)",
108,bitmap,lock1,"(3, 2)",
109,bitmap,puppet_hilite_h_0,"(15, 21)",
110,bitmap,puppet_hilite_h_1,"(5, 20)",
111,bitmap,puppet_hilite_h_2,"(15, 21)",
112,bitmap,puppet_hilite_h_3,"(12, 20)",
113,bitmap,puppet_hilite_sh_0,"(10, 14)",
114,bitmap,puppet_hilite_sh_1,"(3, 13)",
115,bitmap,puppet_hilite_sh_2,"(10, 14)",
116,bitmap,puppet_hilite_sh_3,"(8, 14)",
117,bitmap,badge ADM,"(15, 15)",
118,bitmap,badge HBA,"(-5, -5)",
119,bitmap,badge NWB,"(-6, -5)",
120,bitmap,loading_icon,"(8, 8)",
121,bitmap,habboclub_logo,"(0, 0)",
123,bitmap,ticket_dialog,"(0, 0)",
125,bitmap,ph_namebox,"(0, 0)",
126,bitmap,char.part.viewer,"(0, 0)",
131,bitmap,gray.pixel,"(0, 0)",
132,bitmap,button.c.left.active,"(0, 0)",
133,bitmap,button.c.middle.active,"(0, 0)",
134,bitmap,button.c.right.active,"(0, 0)",
135,bitmap,button.c.left.pressed,"(0, 0)",
136,bitmap,button.c.middle.pressed,"(0, 0)",
137,bitmap,button.c.right.pressed,"(0, 0)",
138,bitmap,move_button_icon,"(0, 0)",
139,bitmap,rotate_button_icon,"(0, 0)",
140,bitmap,pick/wave_button_icon,"(0, 0)",
141,bitmap,delete_button_icon,"(0, 0)",
142,bitmap,dance_button_icon,"(0, 0)",
143,bitmap,button.b.scroll.up.passive,"(0, 0)",
144,bitmap,button.b.scroll.up.active,"(0, 0)",
145,bitmap,button.b.scroll.up.pressed,"(0, 0)",
146,bitmap,button.b.scroll.lift.passive,"(0, 0)",
147,bitmap,button.b.scroll.lift.active,"(0, 0)",
148,bitmap,button.b.scroll.lift.pressed,"(0, 0)",
149,bitmap,scrollbar.b.vertical.active,"(0, 0)",
150,bitmap,scrollbar.b.vertical.pressed,"(0, 0)",
151,bitmap,button.e.left.active,"(0, 0)",
152,bitmap,button.d.left.active,"(0, 0)",
153,bitmap,button.d.middle.active,"(0, 0)",
154,bitmap,button.d.left.pressed,"(0, 0)",
155,bitmap,button.d.middle.pressed,"(0, 0)",
156,bitmap,button.e.middle.active,"(0, 0)",
157,bitmap,button.e.left.pressed,"(0, 0)",
158,bitmap,button.e.middle.pressed,"(0, 0)",
159,bitmap,credits_icon_sd,"(0, 0)",
160,bitmap,building_icon_sd,"(0, 0)",
161,bitmap,brochure_icon_sd,"(0, 0)",
162,bitmap,help_icon_sd,"(0, 0)",
163,bitmap,mes_icon_sd,"(0, 0)",
164,bitmap,hand_icon_sd,"(0, 0)",
165,bitmap,info_stand_txt_bg,"(0, 0)",
166,field,scrollbarv1.element,"(0, 0)",
167,field,scrollbarh1.element,"(0, 0)",
168,field,dropmenu1.element,"(0, 0)",
169,field,button1.element,"(0, 0)",
170,field,button2.element,"(0, 0)",
171,field,button3.element,"(0, 0)",
172,field,button5.element,"(0, 0)",
173,field,scrollbarv3.element,"(0, 0)",
174,field,button6.element,"(0, 0)",
175,field,general_loader.window,"(0, 0)",
176,field,habbo_simple.window,"(0, 0)",
177,field,habbo_basic.window,"(0, 0)",
178,field,habbo_full.window,"(0, 0)",
179,field,habbo_system.window,"(0, 0)",
180,field,habbo_message_dialog.window,"(0, 0)",
181,field,habbo_decision_dialog.window,"(0, 0)",
182,field,habbo_alert_a.window,"(0, 0)",
183,field,habbo_alert_b.window,"(0, 0)",
184,field,habbo_alert_c.window,"(0, 0)",
185,field,habbo_purse.window,"(0, 0)",
186,field,habbo_help.window,"(0, 0)",
187,field,habbo_ph_tickets.window,"(0, 0)",
188,field,obj_disp_xp.window,"(0, 0)",
190,field,memberalias.index,"(0, 0)",
191,field,variable.index,"(0, 0)",
192,field,habbo_badge_select.window,"(0, 0)",
193,field,habbo_tv.visual,"(0, 0)",
194,field,habbo_help_choise.window,"(0, 0)",
195,field,habbo_pending_cfh.window,"(0, 0)",
197,palette,Thumb Ice Palette,"(0, 0)",
198,palette,Thumb Chromide Palette,"(0, 0)",
199,palette,cinema_thumb Palette,"(0, 0)",
200,palette,nlobby_thumb Palette,"(0, 0)",
201,palette,Thumb Park Palette,"(0, 0)",
202,palette,CH Thumbs Palette,"(0, 0)",
203,palette,park_icon_generic Palette,"(0, 0)",
204,palette,room_pizza_palette,"(0, 0)",
205,palette,tv_studio_thumb_palette,"(0, 0)",
211,palette,starblink_palette,"(0, 0)",
212,bitmap,starblink1,"(1, 1)",
213,bitmap,starblink2,"(2, 2)",
214,bitmap,starblink3,"(3, 3)",
215,bitmap,starblink4,"(3, 3)",
216,bitmap,starblink5,"(5, 5)",
217,bitmap,starblink6,"(5, 5)",
218,bitmap,starblink7,"(4, 4)",
219,bitmap,starblink8,"(1, 1)",
220,bitmap,starblink9,"(1, 1)",
221,bitmap,alert_note,"(0, 0)",
222,field,habbo_tradingalert_dialog.window,"(0, 0)",
223,field,habbo_tv_wide.visual,"(0, 0)",
225,bitmap,dropdown2.middle.left,"(3, 0)",
226,bitmap,dropdown2.top.left,"(3, 3)",
227,field,dropmenu2.element,"(0, 0)",
228,field,habbo_ph_ticketinfo1.window,"(0, 0)",
229,field,habbo_ph_ticketinfo2.window,"(0, 0)",
230,bitmap,char.button.left.active,"(0, 0)",
231,bitmap,char.button.left.pressed,"(0, 0)",
232,bitmap,char.button.right.active,"(0, 0)",
233,bitmap,char.button.right.pressed,"(0, 0)",
234,bitmap,uibox.crnr,"(0, 0)",
235,bitmap,uibox.top,"(0, 0)",
236,bitmap,uibox.side,"(0, 0)",
237,bitmap,uibox.mid,"(0, 0)",
238,bitmap,tip.brdr,"(0, 0)",
239,bitmap,tip.mid,"(0, 0)",
240,bitmap,tip.flip,"(0, 0)",
241,bitmap,tip.icon,"(0, 0)",
242,field,help_tooltip.window,"(0, 0)",
243,bitmap,hab_tv_cr1,"(0, 0)",
244,bitmap,hab_tv_cr2,"(0, 0)",
245,bitmap,hab_tv_cr3,"(0, 0)",
246,bitmap,hab_tv_cr4,"(0, 0)",
247,bitmap,hab_tv_cr5,"(0, 0)",
248,bitmap,hab_tv_tp,"(0, 0)",
249,bitmap,hab_tv_ed,"(0, 0)",
250,bitmap,hab_tv_bt,"(0, 0)",
251,bitmap,hab_tv_px,"(0, 0)",
252,palette,habbo_tv Palette,"(0, 0)",
253,field,hab_tv_title,"(0, 0)",
254,bitmap,close_tv_icon,"(0, 0)",
256,bitmap,debug_exit,"(0, 0)",
257,bitmap,debug_change_size,"(0, 0)",
258,bitmap,debug.button.checkbox.on,"(0, 0)",
259,bitmap,debug.button.checkbox.off,"(0, 2)",
260,bitmap,debug_px,"(0, 0)",
261,field,debug_within.window,"(0, 0)",
262,bitmap,debug.pause,"(4, 5)",
263,bitmap,debug.play,"(4, 5)",
264,bitmap,modbox_line,"(0, 0)",
265,bitmap,modbox_center,"(0, 0)",
266,field,habbo_hobba_compose.window,"(0, 0)",
267,field,habbo_hobba_alertsent.window,"(0, 0)",
268,bitmap,effect_cloud_1_1,"(17, 18)",
269,bitmap,effect_cloud_1_2,"(13, 16)",
270,bitmap,effect_cloud_2_1,"(13, 12)",
271,bitmap,effect_cloud_2_2,"(9, 10)",
272,bitmap,effect_cloud_3_1,"(7, 7)",
273,bitmap,effect_cloud_3_2,"(7, 6)",
274,bitmap,effect_cloud_small_1_1,"(9, 9)",
275,bitmap,effect_cloud_small_1_2,"(9, 8)",
276,bitmap,effect_cloud_small_2_1,"(7, 6)",
277,bitmap,effect_cloud_small_2_2,"(5, 5)",
278,bitmap,effect_cloud_small_3_1,"(3, 4)",
279,bitmap,effect_cloud_small_3_2,"(4, 3)",
281,bitmap,packetcard_base,"(0, 0)",
282,bitmap,packetcard_sd,"(0, 0)",
283,bitmap,packetcard_btn_open,"(0, 0)",
284,bitmap,packetcard_btn_close,"(0, 0)",
285,bitmap,packetcard_flake,"(0, 0)",
287,palette,Stickie Palette,"(0, 0)",
288,field,habbo_stickies.window,"(0, 0)",
289,field,habbo_stickie_vd.window,"(0, 0)",
290,bitmap,stickies_h,"(0, 0)",
291,bitmap,stickies_bottom,"(0, -1)",
292,bitmap,stickies_close,"(0, 0)",
293,bitmap,stickies_trash,"(0, 0)",
294,bitmap,ordinary.pixel,"(0, 0)",
295,bitmap,colorbox,"(0, 0)",
296,bitmap,post.it.vd box,"(0, 0)",
297,bitmap,rightwall post.it,"(7, 9)",
298,bitmap,leftwall post.it,"(7, 9)",
299,bitmap,rightwall post.it.vd,"(6, 8)",
300,bitmap,leftwall post.it.vd,"(6, 8)",
302,palette,s_Stickie Palette,"(0, 0)",
303,field,s_habbo_stickies.window,"(0, 0)",
304,field,s_habbo_stickie_vd.window,"(0, 0)",
305,bitmap,s_stickies_h,"(0, 0)",
306,bitmap,s_stickies_bottom,"(0, -1)",
307,bitmap,s_stickies_close,"(0, 0)",
308,bitmap,s_stickies_trash,"(0, 0)",
309,bitmap,s_ordinary.pixel,"(0, 0)",
310,bitmap,s_colorbox,"(0, 0)",
311,bitmap,s_post.it.vd box,"(0, 0)",
312,bitmap,s_rightwall post.it,"(5, 6)",
313,bitmap,s_leftwall post.it,"(5, 6)",
314,bitmap,s_rightwall post.it.vd,"(5, 6)",
315,bitmap,s_leftwall post.it.vd,"(5, 6)",
318,bitmap,post.it_small_sd,"(15, 1)",
319,bitmap,post.it_6_small,"(14, 16)",
320,bitmap,post.it_5_small,"(14, 14)",
321,bitmap,post.it_4_small,"(14, 12)",
322,bitmap,post.it_3_small,"(14, 10)",
323,bitmap,post.it_2_small,"(14, 8)",
324,bitmap,post.it_1_small,"(14, 7)",
325,bitmap,post.it.vd_6_small,"(14, 16)",
326,bitmap,post.it.vd_5_small,"(14, 14)",
327,bitmap,post.it.vd_4_small,"(14, 12)",
328,bitmap,post.it.vd_3_small,"(14, 10)",
329,bitmap,post.it.vd_2_small,"(14, 9)",
330,bitmap,post.it.vd_1_small,"(13, 6)",
331,bitmap,post.it 20_small,"(13, 11)",
332,bitmap,post.it.vd 20_small,"(12, 10)",
333,bitmap,landscape_small,"(12, 14)",
334,bitmap,wallpaper_small,"(15, 15)",
335,bitmap,floor_small,"(15, 11)",
337,palette,icons_club Palette,"(0, 0)",
338,bitmap,nest_small,"(15, 14)",
339,palette,Pet_items_palette_small,"(0, 0)",
341,bitmap,petfood1_small,"(14, 8)",
342,bitmap,petfood2_small,"(15, 8)",
343,bitmap,waterbowl_small,"(15, 8)",
344,bitmap,goodie1_small,"(11, 8)",
345,bitmap,goodie1*1_small,"(11, 8)",
346,bitmap,goodie1*2_small,"(11, 8)",
347,bitmap,goodie2_small,"(10, 5)",
348,bitmap,toy1_small,"(7, 7)",
349,bitmap,toy1*1_small,"(7, 7)",
350,bitmap,toy1*2_small,"(7, 7)",
351,bitmap,toy1*3_small,"(7, 7)",
352,bitmap,toy1*4_small,"(7, 7)",
353,bitmap,waterbowl*1_small,"(15, 8)",
354,bitmap,waterbowl*2_small,"(15, 8)",
355,bitmap,waterbowl*3_small,"(15, 8)",
356,bitmap,waterbowl*4_small,"(15, 8)",
357,bitmap,waterbowl*5_small,"(15, 8)",
358,bitmap,petfood3_small,"(11, 9)",
359,bitmap,ctlg_pic_small_deal97,"(13, 15)",
360,bitmap,ctlg_pic_small_deal98,"(13, 15)",
361,bitmap,ctlg_pic_small_deal99,"(13, 15)",
362,bitmap,film_small,"(14, 8)",
365,bitmap,hab_tv_spec_bcgrnd_left,"(0, 0)",
366,bitmap,hab_tv_spec_bcgrnd_center_top,"(0, 0)",
367,bitmap,hab_tv_spec_bcgrnd_center,"(0, 0)",
368,bitmap,hab_tv_spec_bcgrnd_center_bottom,"(0, 0)",
369,bitmap,hab_tv_spec_bcgrnd_right,"(0, 0)",
370,field,spec_count.window,"(0, 0)",
371,field,spec_count_2.window,"(0, 0)",
372,bitmap,hab_tv_spec_bcgrnd,"(86, 8)",
373,field,habbo_games_notickets.window,"(0, 0)",
374,bitmap,portier_with_ticket,"(0, 0)",
375,bitmap,petfood4_small,"(14, 9)",
376,palette,Palette petfood4_icon,"(0, 0)",
377,bitmap,sounds_on_icon,"(0, 0)",
378,bitmap,sounds_off_icon,"(0, 0)",
379,bitmap,sounds_on_icon_sd,"(0, 0)",
380,bitmap,sounds_off_icon_sd,"(0, 0)",
381,bitmap,ticket_icon,"(0, 0)",
382,bitmap,film_icon,"(0, 0)",
384,bitmap,roomnfo_bg_lt,"(0, 0)",
385,bitmap,roomnfo_bg_rt,"(0, 0)",
386,bitmap,roomnfo_bg_lb,"(0, 0)",
387,bitmap,roomnfo_bg_rb,"(0, 0)",
388,bitmap,roomnfo_bg_px,"(0, 0)",
389,bitmap,roomnfo_rate_neg,"(0, 0)",
390,bitmap,roomnfo_rate_pos,"(0, 0)",
391,bitmap,roomnfo_ext_open,"(0, 0)",
392,bitmap,roomnfo_ext_close,"(0, 0)",
393,bitmap,room_obj_disp_home_icon,"(0, 0)",
394,bitmap,room_obj_disp_looks_icon,"(0, 0)",
395,bitmap,room_obj_disp_badge_icon,"(0, 0)",
396,bitmap,room_obj_disp_close,"(1, 1)",
397,bitmap,room_obj_disp_line_bg_left,"(0, 0)",
398,bitmap,room_obj_disp_line_bg_middle,"(0, 0)",
399,bitmap,room_obj_disp_line_bg_right,"(0, 0)",
400,bitmap,roomnfo_ext_right,"(-3, 3)",
401,bitmap,room_obj_disp_close_big,"(0, 0)",
403,bitmap,popup.top.left,"(0, 0)",
404,bitmap,popup.top.middle,"(0, 0)",
405,bitmap,popup.top.right,"(0, 0)",
406,bitmap,popup.middle.left,"(0, 0)",
407,bitmap,popup.middle.middle,"(0, 0)",
408,bitmap,popup.middle.right,"(0, 0)",
409,bitmap,popup.bottom.left,"(0, 0)",
410,bitmap,popup.bottom.middle,"(0, 0)",
411,bitmap,popup.bottom.right,"(0, 0)",
412,bitmap,popup.pointer,"(0, 1)",
413,bitmap,room.occupancy.0,"(2, 3)",
414,bitmap,room.occupancy.1,"(0, 0)",
415,bitmap,room.occupancy.2,"(0, 0)",
416,bitmap,room.occupancy.3,"(0, 0)",
417,palette,room.occupancy.palette,"(0, 0)",
420,bitmap,popup.top.left.white,"(0, 0)",
421,bitmap,popup.top.middle.white,"(0, 0)",
422,bitmap,popup.top.right.white,"(0, 0)",
423,bitmap,popup.middle.left.white,"(0, 0)",
424,bitmap,popup.middle.middle.white,"(0, 0)",
425,bitmap,popup.middle.right.white,"(0, 0)",
426,bitmap,popup.bottom.left.white,"(0, 0)",
427,bitmap,popup.bottom.middle.white,"(0, 0)",
428,bitmap,popup.bottom.right.white,"(0, 0)",
429,bitmap,popup.pointer.white,"(0, 0)",
431,bitmap,popup.button.left,"(0, 0)",
432,bitmap,popup.button.right,"(0, 0)",
433,bitmap,popup.icon.yes,"(0, 0)",
434,bitmap,popup.icon.no,"(0, 0)",
435,bitmap,popup.button.close,"(0, 0)",
436,bitmap,balloon.left,"(0, 0)",
437,bitmap,balloon.middle,"(0, 0)",
438,bitmap,balloon.pulse,"(3, 3)",
439,bitmap,ad.tooltip.left,"(0, 0)",
440,bitmap,ad.tooltip.middle,"(0, 0)",
441,bitmap,ad.tooltip.right,"(0, 0)",
442,bitmap,room_hand_1,"(0, 0)",
443,bitmap,room_hand_2,"(21, 0)",
444,bitmap,room_hand_3,"(51, 0)",
445,bitmap,room_hand_2_mask,"(0, 0)",
446,bitmap,logo_downloading_template,"(8, 8)",
447,bitmap,room_dimmer_image,"(0, 0)",
448,bitmap,chat_bubble_left,"(13, 10)",
449,bitmap,chat_bubble_left_color,"(12, 9)",
450,bitmap,chat_bubble_middle,"(0, 10)",
451,bitmap,chat_bubble_right,"(4, 10)",
453,bitmap,chat_typing_bubble_small,"(14, 7)",
454,bitmap,chat_bubble_pointer,"(0, 0)",
455,field,credit_redeem.window,"(0, 0)",
456,bitmap,chat_typing_bubble,"(12, 9)",
457,palette,window.red.palette,"(0, 0)",
458,bitmap,window.top.left.red,"(0, 0)",
459,bitmap,window.top.middle.red,"(0, 0)",
460,bitmap,window.top.right.red,"(0, 0)",
461,bitmap,window.middle.left.red,"(0, 0)",
462,bitmap,window.middle.middle.red,"(0, 0)",
463,bitmap,window.middle.right.red,"(0, 0)",
464,bitmap,window.bottom.left.red,"(0, 0)",
465,bitmap,window.bottom.middle.red,"(0, 0)",
466,bitmap,window.bottom.right.red,"(0, 0)",
467,bitmap,eventbrowser.corner.dark,"(0, 0)",
468,bitmap,eventbrowser.corner.light,"(0, 0)",
469,bitmap,eventbrowser.side.h.dark,"(0, 0)",
470,bitmap,eventbrowser.side.h.light,"(0, 0)",
471,bitmap,eventbrowser.side.dark,"(0, 0)",
472,bitmap,eventbrowser.side.light,"(0, 0)",
473,bitmap,eventbrowser.bottom.corner,"(0, 0)",
474,bitmap,eventbrowser.bottom.middle,"(0, 0)",
475,bitmap,eventbrowser.center.light,"(0, 0)",
476,bitmap,eventbrowser.center.dark,"(0, 0)",
477,bitmap,eventbrowser.center.fieldborder.dark,"(0, 0)",
478,bitmap,eventbrowser.center.fieldborder.darker,"(0, 0)",
479,bitmap,content.bottom.arrow,"(0, 0)",
480,bitmap,popup.invitation.left,"(0, 0)",
481,bitmap,popup.invitation.middle,"(0, 0)",
482,bitmap,popup.invitation.right,"(0, 0)",
483,bitmap,popup.invitation.arrow,"(0, 0)",
484,bitmap,popup.invitation.splitter,"(0, 0)",
485,bitmap,popup.shadow.left,"(0, 0)",
486,bitmap,popup.shadow.middle,"(0, 0)",
487,bitmap,popup.shadow.right,"(0, 0)",
488,bitmap,popup.shadow.arrow,"(0, 0)",
489,palette,Rqst palette,"(0, 0)",
490,bitmap,content.left.arrow,"(0, 0)",
491,bitmap,content.right.arrow,"(0, 0)",
493,field,habbo_basic_red.window,"(0, 0)",
494,bitmap,thumb.rooftop_rumble,"(28, 33)",
495,bitmap,thumb.club_massiva,"(28, 33)",
496,bitmap,thumb.habburger's,"(28, 33)",
497,bitmap,thumb.cunning_fox_gamehall,"(28, 33)",
498,bitmap,thumb.cafe_ole,"(28, 33)",
499,bitmap,thumb.main_lobby,"(28, 33)",
500,bitmap,thumb.the_dirty_duck_pub,"(28, 33)",
501,bitmap,thumb.theatredrome,"(28, 33)",
502,bitmap,thumb.skylight_lobby,"(28, 33)",
503,bitmap,thumb.basement_lobby,"(28, 33)",
504,bitmap,thumb.median_lobby,"(28, 33)",
505,bitmap,thumb.habbo_lido,"(28, 33)",
506,bitmap,thumb.hotel_kitchen,"(28, 33)",
507,bitmap,thumb.welcome_lounge,"(28, 33)",
508,bitmap,thumb.ice_cafe,"(28, 33)",
509,bitmap,thumb.the_chromide_club,"(28, 33)",
510,bitmap,thumb.eric's_eaterie,"(28, 33)",
511,bitmap,thumb.the_den,"(28, 33)",
512,bitmap,thumb.habbo_cinema,"(28, 33)",
513,bitmap,thumb.cafe_gold,"(28, 33)",
514,bitmap,thumb.park,"(28, 33)",
515,bitmap,ch_lobby,"(28, 33)",
516,bitmap,ch_cinema,"(28, 33)",
517,bitmap,energy,"(28, 33)",
518,bitmap,thumb.hallway,"(28, 33)",
519,bitmap,thumb.hallway_ii,"(28, 33)",
520,bitmap,thumb.pizza,"(28, 33)",
521,bitmap,thumb.tv_studio,"(28, 33)",
522,palette,thumb.space_cafe Palette,"(0, 0)",
523,bitmap,thumb.space_cafe,"(28, 33)",
524,palette,thumb.sun_terrace Palette,"(0, 0)",
525,bitmap,thumb.sun_terrace,"(28, 33)",
526,bitmap,thumb.picnic,"(28, 33)",
527,bitmap,thumb.bb_lobby_1,"(28, 33)",
528,palette, star_thumb_palette,"(0, 0)",
529,bitmap,thumb.star_lounge,"(28, 33)",
530,bitmap,thumb.branded,"(28, 33)",
532,palette,orient_thumb Palette,"(0, 0)",
533,bitmap,thumb.orient,"(28, 33)",
534,bitmap,thumb.chill,"(28, 33)",
535,bitmap,thumb.sport,"(28, 33)",
536,bitmap,thumb.tearoom,"(28, 33)",
537,bitmap,thumb.club_mammoth,"(28, 33)",
538,palette,beautythumb Palette,"(0, 0)",
539,bitmap,thumb.beauty_salon,"(28, 33)",
540,palette,gate_park_thumb Palette,"(0, 0)",
541,bitmap,thumb.gate_park,"(28, 33)",
542,palette,floatinggardenicon Palette,"(0, 0)",
543,bitmap,thumb.floatinggarden,"(28, 33)",
544,bitmap,thumb.emperors,"(28, 33)",
545,bitmap,thumb.ballroom,"(28, 33)",
546,palette,thumb Palette,"(0, 0)",
547,bitmap,thumb.old_skool,"(28, 33)",
548,palette,thumb.dusty_lounge Palette,"(0, 0)",
549,bitmap,thumb.dusty_lounge,"(28, 33)",
550,bitmap,thumb.picnic_dudesons,"(28, 33)",
551,bitmap,thumb.netcafe,"(28, 33)",
552,bitmap,thumb.sunset_cafe,"(28, 33)",
553,bitmap,thumb.rooftop,"(28, 33)",
554,bitmap,thumb.snowwar_lobby_1,"(28, 33)",
555,palette,Thumbs Palette,"(0, 0)",
556,palette,thumb.library Palette,"(0, 0)",
557,bitmap,thumb.library,"(28, 33)",
558,palette,thumb.bb_game Palette,"(0, 0)",
559,palette,ballroom_thumb Palette,"(0, 0)",
560,bitmap,event_icon,"(0, 0)",
562,bitmap,help_small_icon,"(0, 0)",
563,bitmap,sounds_small_on_icon,"(0, 0)",
564,bitmap,sounds_small_off_icon,"(0, 0)",
565,bitmap,window.drag.pattern.red,"(0, 0)",
566,bitmap,window.close.red,"(0, 0)",
567,text,window_title_roomevents,"(0, 0)",
568,bitmap,popup.top.left.red,"(0, 0)",
569,bitmap,popup.top.middle.red,"(0, 0)",
570,bitmap,popup.top.right.red,"(0, 0)",
571,bitmap,event_icon_disabled,"(0, 0)",
573,bitmap,window.drag.pattern.corner.red,"(0, 0)",
574,bitmap,mini_mail_icon,"(1, 1)",
579,bitmap,friend_list_icon,"(0, 0)",
580,bitmap,friend_list_icon_sd,"(0, 0)",
581,bitmap,friend_list_icon_notification,"(0, 0)",
583,bitmap,event_icon_sd,"(0, 0)",
584,bitmap,events_icon_new,"(0, 0)",
585,bitmap,hotel_navigation_icon_new,"(0, 0)",
586,bitmap,hotel_navigation_icon_new_sd,"(0, 0)",
587,bitmap,im.icon.shadow,"(0, 0)",
588,bitmap,purse_new,"(0, 0)",
589,bitmap,purse_new_sd,"(0, 0)",
590,bitmap,callforhelp_small_new,"(0, 0)",
591,bitmap,callforhelp_small_new_sd,"(0, 0)",
592,bitmap,sound_small_new_off,"(0, 0)",
593,bitmap,sound_small_new_icon,"(0, 0)",
594,bitmap,catalogue_icon,"(0, 0)",
595,bitmap,thehand_icon,"(0, 0)",
596,bitmap,thehand_icon_sd,"(0, 0)",
