Number,Type,Name,Registration Point,Filename
132,bitmap,sh_lay_hrb_4_2_0,"(18, 26)",
141,bitmap,sh_std_hr_5_0_0,"(-7, 39)",
142,bitmap,sh_std_hrb_5_0_0,"(-7, 39)",
143,bitmap,sh_std_hr_5_1_0,"(-7, 39)",
144,bitmap,sh_std_hrb_5_1_0,"(-7, 39)",
145,bitmap,sh_std_hr_5_2_0,"(-6, 40)",
146,bitmap,sh_std_hrb_5_2_0,"(-6, 40)",
147,bitmap,sh_std_hr_5_3_0,"(-7, 40)",
148,bitmap,sh_std_hrb_5_3_0,"(-7, 40)",
149,bitmap,sh_std_hr_5_7_0,"(-8, 40)",
150,bitmap,sh_std_hrb_5_7_0,"(-8, 40)",
151,bitmap,sh_spk_hr_5_0_0,"(-7, 40)",
152,bitmap,sh_spk_hrb_5_0_0,"(-7, 40)",
153,bitmap,sh_spk_hr_5_0_1,"(-7, 39)",
154,bitmap,sh_spk_hrb_5_0_1,"(-7, 39)",
155,bitmap,sh_spk_hr_5_1_0,"(-7, 40)",
156,bitmap,sh_spk_hrb_5_1_0,"(-7, 40)",
157,bitmap,sh_spk_hr_5_1_1,"(-7, 39)",
158,bitmap,sh_spk_hrb_5_1_1,"(-7, 39)",
159,bitmap,sh_spk_hr_5_2_0,"(-6, 41)",
160,bitmap,sh_spk_hrb_5_2_0,"(-6, 41)",
161,bitmap,sh_spk_hr_5_2_1,"(-6, 40)",
162,bitmap,sh_spk_hrb_5_2_1,"(-6, 40)",
163,bitmap,sh_spk_hr_5_3_0,"(-7, 41)",
164,bitmap,sh_spk_hrb_5_3_0,"(-7, 41)",
165,bitmap,sh_spk_hr_5_3_1,"(-7, 40)",
166,bitmap,sh_spk_hrb_5_3_1,"(-7, 40)",
167,bitmap,sh_spk_hr_5_7_0,"(-8, 40)",
168,bitmap,sh_spk_hrb_5_7_0,"(-8, 40)",
169,bitmap,sh_spk_hr_5_7_1,"(-8, 41)",
170,bitmap,sh_spk_hrb_5_7_1,"(-8, 41)",
171,bitmap,sh_lay_hr_5_2_0,"(12, 21)",
172,bitmap,sh_lay_hrb_5_2_0,"(12, 21)",
181,bitmap,sh_std_hr_6_0_0,"(-3, 39)",
182,bitmap,sh_std_hrb_6_0_0,"(-3, 39)",
183,bitmap,sh_std_hr_6_1_0,"(-7, 39)",
184,bitmap,sh_std_hrb_6_1_0,"(-7, 39)",
185,bitmap,sh_std_hr_6_2_0,"(-2, 39)",
186,bitmap,sh_std_hrb_6_2_0,"(-2, 39)",
187,bitmap,sh_std_hr_6_3_0,"(0, 39)",
188,bitmap,sh_std_hrb_6_3_0,"(0, 39)",
189,bitmap,sh_std_hr_6_7_0,"(-2, 39)",
190,bitmap,sh_std_hrb_6_7_0,"(-2, 39)",
191,bitmap,sh_spk_hr_6_0_0,"(-4, 40)",
192,bitmap,sh_spk_hrb_6_0_0,"(-4, 40)",
193,bitmap,sh_spk_hr_6_1_0,"(-7, 40)",
194,bitmap,sh_spk_hrb_6_1_0,"(-7, 40)",
195,bitmap,sh_spk_hr_6_2_0,"(-3, 40)",
196,bitmap,sh_spk_hrb_6_2_0,"(-3, 40)",
197,bitmap,sh_spk_hr_6_3_0,"(-3, 40)",
198,bitmap,sh_spk_hrb_6_3_0,"(-3, 40)",
199,bitmap,sh_spk_hr_6_7_0,"(-3, 40)",
200,bitmap,sh_spk_hrb_6_7_0,"(-3, 40)",
201,bitmap,sh_lay_hr_6_2_0,"(15, 22)",
202,bitmap,sh_lay_hrb_6_2_0,"(15, 22)",
211,bitmap,sh_std_hr_8_0_0,"(-8, 38)",
212,bitmap,sh_std_hrb_8_0_0,"(-8, 38)",
213,bitmap,sh_std_hr_8_1_0,"(-8, 38)",
214,bitmap,sh_std_hrb_8_1_0,"(-8, 38)",
215,bitmap,sh_std_hr_8_2_0,"(-7, 38)",
216,bitmap,sh_std_hrb_8_2_0,"(-7, 38)",
217,bitmap,sh_std_hr_8_3_0,"(-8, 38)",
218,bitmap,sh_std_hrb_8_3_0,"(-8, 38)",
219,bitmap,sh_std_hr_8_7_0,"(-9, 38)",
220,bitmap,sh_std_hrb_8_7_0,"(-9, 38)",
221,bitmap,sh_spk_hr_8_0_0,"(-8, 39)",
222,bitmap,sh_spk_hrb_8_0_0,"(-8, 39)",
223,bitmap,sh_spk_hr_8_1_0,"(-8, 39)",
224,bitmap,sh_spk_hrb_8_1_0,"(-8, 39)",
225,bitmap,sh_spk_hr_8_2_0,"(-7, 39)",
226,bitmap,sh_spk_hrb_8_2_0,"(-7, 39)",
227,bitmap,sh_spk_hr_8_3_0,"(-8, 39)",
228,bitmap,sh_spk_hrb_8_3_0,"(-8, 39)",
229,bitmap,sh_spk_hr_8_7_0,"(-9, 39)",
230,bitmap,sh_spk_hrb_8_7_0,"(-9, 39)",
231,bitmap,sh_lay_hr_8_2_0,"(11, 19)",
232,bitmap,sh_lay_hrb_8_2_0,"(11, 19)",
241,bitmap,sh_std_hr_9_0_0,"(-10, 40)",
242,bitmap,sh_std_hrb_9_0_0,"(-10, 40)",
243,bitmap,sh_std_hr_9_1_0,"(-8, 40)",
244,bitmap,sh_std_hrb_9_1_0,"(-8, 40)",
245,bitmap,sh_std_hr_9_2_0,"(-8, 40)",
246,bitmap,sh_std_hrb_9_2_0,"(-8, 40)",
247,bitmap,sh_std_hr_9_3_0,"(-12, 39)",
248,bitmap,sh_std_hrb_9_3_0,"(-12, 39)",
249,bitmap,sh_std_hr_9_7_0,"(-13, 40)",
250,bitmap,sh_std_hrb_9_7_0,"(-13, 40)",
251,bitmap,sh_spk_hr_9_0_0,"(-10, 41)",
252,bitmap,sh_spk_hrb_9_0_0,"(-10, 41)",
253,bitmap,sh_spk_hr_9_1_0,"(-8, 41)",
254,bitmap,sh_spk_hrb_9_1_0,"(-8, 41)",
255,bitmap,sh_spk_hr_9_2_0,"(-8, 41)",
256,bitmap,sh_spk_hrb_9_2_0,"(-8, 41)",
257,bitmap,sh_spk_hr_9_3_0,"(-12, 40)",
258,bitmap,sh_spk_hrb_9_3_0,"(-12, 40)",
259,bitmap,sh_spk_hr_9_7_0,"(-13, 41)",
260,bitmap,sh_spk_hrb_9_7_0,"(-13, 41)",
261,bitmap,sh_lay_hr_9_2_0,"(13, 21)",
262,bitmap,sh_lay_hrb_9_2_0,"(13, 21)",
271,bitmap,sh_std_hr_10_0_0,"(-8, 40)",
272,bitmap,sh_std_hrb_10_0_0,"(-8, 40)",
273,bitmap,sh_std_hr_10_1_0,"(-8, 39)",
274,bitmap,sh_std_hrb_10_1_0,"(-8, 39)",
275,bitmap,sh_std_hr_10_2_0,"(-7, 39)",
276,bitmap,sh_std_hrb_10_2_0,"(-7, 39)",
277,bitmap,sh_std_hr_10_3_0,"(-8, 39)",
278,bitmap,sh_std_hrb_10_3_0,"(-8, 39)",
279,bitmap,sh_std_hr_10_7_0,"(-9, 40)",
280,bitmap,sh_std_hrb_10_7_0,"(-9, 40)",
281,bitmap,sh_spk_hr_10_0_0,"(-8, 41)",
282,bitmap,sh_spk_hrb_10_0_0,"(-8, 41)",
283,bitmap,sh_spk_hr_10_1_0,"(-8, 40)",
284,bitmap,sh_spk_hrb_10_1_0,"(-8, 40)",
285,bitmap,sh_spk_hr_10_2_0,"(-7, 40)",
286,bitmap,sh_spk_hrb_10_2_0,"(-7, 40)",
287,bitmap,sh_spk_hr_10_3_0,"(-8, 40)",
288,bitmap,sh_spk_hrb_10_3_0,"(-8, 40)",
289,bitmap,sh_spk_hr_10_7_0,"(-9, 41)",
290,bitmap,sh_spk_hrb_10_7_0,"(-9, 41)",
291,bitmap,sh_lay_hr_10_2_0,"(12, 22)",
292,bitmap,sh_lay_hrb_10_2_0,"(12, 22)",
301,bitmap,sh_std_hr_11_0_0,"(-5, 39)",
302,bitmap,sh_std_hrb_11_0_0,"(-5, 39)",
303,bitmap,sh_std_hr_11_1_0,"(-5, 39)",
304,bitmap,sh_std_hrb_11_1_0,"(-5, 39)",
305,bitmap,sh_std_hr_11_2_0,"(-3, 40)",
306,bitmap,sh_std_hrb_11_2_0,"(-3, 40)",
307,bitmap,sh_std_hr_11_3_0,"(-7, 40)",
308,bitmap,sh_std_hrb_11_3_0,"(-7, 40)",
309,bitmap,sh_std_hr_11_7_0,"(-9, 39)",
310,bitmap,sh_std_hrb_11_7_0,"(-9, 39)",
311,bitmap,sh_spk_hr_11_0_0,"(-5, 40)",
312,bitmap,sh_spk_hrb_11_0_0,"(-5, 40)",
313,bitmap,sh_spk_hr_11_1_0,"(-5, 40)",
314,bitmap,sh_spk_hrb_11_1_0,"(-5, 40)",
315,bitmap,sh_spk_hr_11_2_0,"(-3, 41)",
316,bitmap,sh_spk_hrb_11_2_0,"(-3, 41)",
317,bitmap,sh_spk_hr_11_3_0,"(-7, 41)",
318,bitmap,sh_spk_hrb_11_3_0,"(-7, 41)",
319,bitmap,sh_spk_hr_11_7_0,"(-9, 40)",
320,bitmap,sh_spk_hrb_11_7_0,"(-9, 40)",
321,bitmap,sh_lay_hr_11_2_0,"(14, 20)",
322,bitmap,sh_lay_hrb_11_2_0,"(14, 20)",
331,bitmap,sh_std_hr_16_0_0,"(-7, 39)",
332,bitmap,sh_std_hrb_16_0_0,"(-7, 39)",
333,bitmap,sh_std_hr_16_1_0,"(-7, 39)",
334,bitmap,sh_std_hrb_16_1_0,"(-7, 39)",
335,bitmap,sh_std_hr_16_2_0,"(-6, 39)",
336,bitmap,sh_std_hrb_16_2_0,"(-6, 39)",
337,bitmap,sh_std_hr_16_3_0,"(-7, 39)",
338,bitmap,sh_std_hrb_16_3_0,"(-7, 39)",
339,bitmap,sh_std_hr_16_7_0,"(-8, 39)",
340,bitmap,sh_std_hrb_16_7_0,"(-8, 39)",
341,bitmap,sh_spk_hr_16_0_0,"(-7, 39)",
342,bitmap,sh_spk_hrb_16_0_0,"(-7, 39)",
343,bitmap,sh_spk_hr_16_0_1,"(-7, 39)",
344,bitmap,sh_spk_hrb_16_0_1,"(-7, 39)",
345,bitmap,sh_spk_hr_16_1_0,"(-7, 40)",
346,bitmap,sh_spk_hrb_16_1_0,"(-7, 40)",
347,bitmap,sh_spk_hr_16_1_1,"(-7, 40)",
348,bitmap,sh_spk_hrb_16_1_1,"(-7, 40)",
349,bitmap,sh_spk_hr_16_2_0,"(-6, 40)",
350,bitmap,sh_spk_hrb_16_2_0,"(-6, 40)",
351,bitmap,sh_spk_hr_16_2_1,"(-6, 39)",
352,bitmap,sh_spk_hrb_16_2_1,"(-6, 39)",
353,bitmap,sh_spk_hr_16_3_0,"(-7, 40)",
354,bitmap,sh_spk_hrb_16_3_0,"(-7, 40)",
355,bitmap,sh_spk_hr_16_3_1,"(-7, 40)",
356,bitmap,sh_spk_hrb_16_3_1,"(-7, 40)",
357,bitmap,sh_spk_hr_16_7_0,"(-8, 40)",
358,bitmap,sh_spk_hrb_16_7_0,"(-8, 40)",
359,bitmap,sh_spk_hr_16_7_1,"(-8, 39)",
360,bitmap,sh_spk_hrb_16_7_1,"(-8, 39)",
361,bitmap,sh_lay_hr_16_2_0,"(12, 20)",
362,bitmap,sh_lay_hrb_16_2_0,"(12, 20)",
371,bitmap,sh_std_hr_17_0_0,"(-7, 39)",
372,bitmap,sh_std_hrb_17_0_0,"(-7, 39)",
373,bitmap,sh_std_hr_17_1_0,"(-2, 39)",
374,bitmap,sh_std_hrb_17_1_0,"(-2, 39)",
375,bitmap,sh_std_hr_17_2_0,"(-5, 39)",
376,bitmap,sh_std_hrb_17_2_0,"(-5, 39)",
377,bitmap,sh_std_hr_17_3_0,"(-8, 40)",
378,bitmap,sh_std_hrb_17_3_0,"(-8, 40)",
379,bitmap,sh_std_hr_17_7_0,"(-9, 39)",
380,bitmap,sh_std_hrb_17_7_0,"(-9, 39)",
381,bitmap,sh_spk_hr_17_0_0,"(-7, 39)",
382,bitmap,sh_spk_hrb_17_0_0,"(-7, 39)",
383,bitmap,sh_spk_hr_17_1_0,"(-3, 39)",
384,bitmap,sh_spk_hrb_17_1_0,"(-3, 39)",
385,bitmap,sh_spk_hr_17_2_0,"(-6, 39)",
386,bitmap,sh_spk_hrb_17_2_0,"(-6, 39)",
387,bitmap,sh_spk_hr_17_3_0,"(-8, 40)",
388,bitmap,sh_spk_hrb_17_3_0,"(-8, 40)",
389,bitmap,sh_spk_hr_17_7_0,"(-9, 39)",
390,bitmap,sh_spk_hrb_17_7_0,"(-9, 39)",
391,bitmap,sh_lay_hr_17_2_0,"(12, 21)",
392,bitmap,sh_lay_hrb_17_2_0,"(12, 21)",
401,bitmap,sh_std_hr_18_0_0,"(-8, 38)",
402,bitmap,sh_std_hrb_18_0_0,"(-8, 38)",
403,bitmap,sh_std_hr_18_1_0,"(-7, 39)",
404,bitmap,sh_std_hrb_18_1_0,"(-7, 39)",
405,bitmap,sh_std_hr_18_2_0,"(-6, 39)",
406,bitmap,sh_std_hrb_18_2_0,"(-6, 39)",
407,bitmap,sh_std_hr_18_3_0,"(-8, 38)",
408,bitmap,sh_std_hrb_18_3_0,"(-8, 38)",
409,bitmap,sh_std_hr_18_7_0,"(-9, 38)",
410,bitmap,sh_std_hrb_18_7_0,"(-9, 38)",
411,bitmap,sh_spk_hr_18_0_0,"(-8, 38)",
412,bitmap,sh_spk_hrb_18_0_0,"(-8, 38)",
413,bitmap,sh_spk_hr_18_1_0,"(-7, 39)",
414,bitmap,sh_spk_hrb_18_1_0,"(-7, 39)",
415,bitmap,sh_spk_hr_18_2_0,"(-6, 39)",
416,bitmap,sh_spk_hrb_18_2_0,"(-6, 39)",
417,bitmap,sh_spk_hr_18_3_0,"(-8, 39)",
418,bitmap,sh_spk_hrb_18_3_0,"(-8, 39)",
419,bitmap,sh_spk_hr_18_7_0,"(-9, 39)",
420,bitmap,sh_spk_hrb_18_7_0,"(-9, 39)",
421,bitmap,sh_lay_hr_18_2_0,"(12, 20)",
422,bitmap,sh_lay_hrb_18_2_0,"(12, 20)",
431,bitmap,sh_std_hr_19_0_0,"(-7, 39)",
432,bitmap,sh_std_hrb_19_0_0,"(-7, 39)",
433,bitmap,sh_std_hr_19_1_0,"(-7, 39)",
434,bitmap,sh_std_hrb_19_1_0,"(-7, 39)",
435,bitmap,sh_std_hr_19_2_0,"(-5, 39)",
436,bitmap,sh_std_hrb_19_2_0,"(-5, 39)",
437,bitmap,sh_std_hr_19_3_0,"(-7, 38)",
438,bitmap,sh_std_hrb_19_3_0,"(-7, 38)",
439,bitmap,sh_std_hr_19_7_0,"(-8, 38)",
440,bitmap,sh_std_hrb_19_7_0,"(-8, 38)",
441,bitmap,sh_spk_hr_19_0_0,"(-7, 39)",
442,bitmap,sh_spk_hrb_19_0_0,"(-7, 39)",
443,bitmap,sh_spk_hr_19_1_0,"(-7, 40)",
444,bitmap,sh_spk_hrb_19_1_0,"(-7, 40)",
445,bitmap,sh_spk_hr_19_2_0,"(-5, 39)",
446,bitmap,sh_spk_hrb_19_2_0,"(-5, 39)",
447,bitmap,sh_spk_hr_19_3_0,"(-7, 39)",
448,bitmap,sh_spk_hrb_19_3_0,"(-7, 39)",
449,bitmap,sh_spk_hr_19_7_0,"(-8, 39)",
450,bitmap,sh_spk_hrb_19_7_0,"(-8, 39)",
451,bitmap,sh_lay_hr_19_2_0,"(11, 20)",
452,bitmap,sh_lay_hrb_19_2_0,"(11, 20)",
461,bitmap,sh_std_hr_20_0_0,"(-8, 38)",
462,bitmap,sh_std_hrb_20_0_0,"(-8, 38)",
463,bitmap,sh_std_hr_20_1_0,"(-8, 39)",
464,bitmap,sh_std_hrb_20_1_0,"(-8, 39)",
465,bitmap,sh_std_hr_20_2_0,"(-7, 38)",
466,bitmap,sh_std_hrb_20_2_0,"(-7, 38)",
467,bitmap,sh_std_hr_20_3_0,"(-8, 38)",
468,bitmap,sh_std_hrb_20_3_0,"(-8, 38)",
469,bitmap,sh_std_hr_20_7_0,"(-9, 38)",
470,bitmap,sh_std_hrb_20_7_0,"(-9, 38)",
471,bitmap,sh_spk_hr_20_0_0,"(-8, 39)",
472,bitmap,sh_spk_hrb_20_0_0,"(-8, 39)",
473,bitmap,sh_spk_hr_20_1_0,"(-8, 39)",
474,bitmap,sh_spk_hrb_20_1_0,"(-8, 39)",
475,bitmap,sh_spk_hr_20_2_0,"(-7, 39)",
476,bitmap,sh_spk_hrb_20_2_0,"(-7, 39)",
477,bitmap,sh_spk_hr_20_3_0,"(-8, 39)",
478,bitmap,sh_spk_hrb_20_3_0,"(-8, 39)",
479,bitmap,sh_spk_hr_20_7_0,"(-9, 39)",
480,bitmap,sh_spk_hrb_20_7_0,"(-9, 39)",
481,bitmap,sh_lay_hr_20_2_0,"(11, 20)",
482,bitmap,sh_lay_hrb_20_2_0,"(11, 20)",
491,bitmap,sh_std_hr_23_0_0,"(-7, 40)",
492,bitmap,sh_std_hrb_23_0_0,"(-7, 40)",
493,bitmap,sh_std_hr_23_1_0,"(-5, 40)",
494,bitmap,sh_std_hrb_23_1_0,"(-5, 40)",
495,bitmap,sh_std_hr_23_2_0,"(-3, 39)",
496,bitmap,sh_std_hrb_23_2_0,"(-3, 39)",
497,bitmap,sh_std_hr_23_3_0,"(-4, 39)",
498,bitmap,sh_std_hrb_23_3_0,"(-4, 39)",
499,bitmap,sh_std_hr_23_7_0,"(-6, 40)",
500,bitmap,sh_std_hrb_23_7_0,"(-6, 40)",
501,bitmap,sh_spk_hr_23_0_0,"(-7, 41)",
502,bitmap,sh_spk_hrb_23_0_0,"(-7, 41)",
503,bitmap,sh_spk_hr_23_1_0,"(-5, 41)",
504,bitmap,sh_spk_hrb_23_1_0,"(-5, 41)",
505,bitmap,sh_spk_hr_23_2_0,"(-3, 40)",
506,bitmap,sh_spk_hrb_23_2_0,"(-3, 40)",
507,bitmap,sh_spk_hr_23_3_0,"(-4, 40)",
508,bitmap,sh_spk_hrb_23_3_0,"(-4, 40)",
509,bitmap,sh_spk_hr_23_7_0,"(-6, 41)",
510,bitmap,sh_spk_hrb_23_7_0,"(-6, 41)",
511,bitmap,sh_lay_hr_23_2_0,"(14, 22)",
512,bitmap,sh_lay_hrb_23_2_0,"(14, 22)",
521,bitmap,sh_std_hr_24_0_0,"(-7, 40)",
522,bitmap,sh_std_hrb_24_0_0,"(-7, 40)",
523,bitmap,sh_std_hr_24_1_0,"(-7, 40)",
524,bitmap,sh_std_hrb_24_1_0,"(-7, 40)",
525,bitmap,sh_std_hr_24_2_0,"(-6, 40)",
526,bitmap,sh_std_hrb_24_2_0,"(-6, 40)",
527,bitmap,sh_std_hr_24_3_0,"(-7, 40)",
528,bitmap,sh_std_hrb_24_3_0,"(-7, 40)",
529,bitmap,sh_std_hr_24_7_0,"(-8, 41)",
530,bitmap,sh_std_hrb_24_7_0,"(-8, 41)",
531,bitmap,sh_spk_hr_24_0_0,"(-7, 41)",
532,bitmap,sh_spk_hrb_24_0_0,"(-7, 41)",
533,bitmap,sh_spk_hr_24_1_0,"(-7, 41)",
534,bitmap,sh_spk_hrb_24_1_0,"(-7, 41)",
535,bitmap,sh_spk_hr_24_2_0,"(-6, 41)",
536,bitmap,sh_spk_hrb_24_2_0,"(-6, 41)",
537,bitmap,sh_spk_hr_24_3_0,"(-7, 41)",
538,bitmap,sh_spk_hrb_24_3_0,"(-7, 41)",
539,bitmap,sh_spk_hr_24_7_0,"(-8, 42)",
540,bitmap,sh_spk_hrb_24_7_0,"(-8, 42)",
541,bitmap,sh_lay_hr_24_2_0,"(14, 23)",
542,bitmap,sh_lay_hrb_24_2_0,"(14, 23)",
551,bitmap,sh_std_hr_26_0_0,"(-7, 40)",
552,bitmap,sh_std_hrb_26_0_0,"(-7, 40)",
553,bitmap,sh_std_hr_26_1_0,"(-7, 39)",
554,bitmap,sh_std_hrb_26_1_0,"(-7, 39)",
555,bitmap,sh_std_hr_26_2_0,"(-6, 39)",
556,bitmap,sh_std_hrb_26_2_0,"(-6, 39)",
557,bitmap,sh_std_hr_26_3_0,"(-7, 39)",
558,bitmap,sh_std_hrb_26_3_0,"(-7, 39)",
559,bitmap,sh_std_hr_26_7_0,"(-8, 39)",
560,bitmap,sh_std_hrb_26_7_0,"(-8, 39)",
561,bitmap,sh_spk_hr_26_0_0,"(-7, 41)",
562,bitmap,sh_spk_hrb_26_0_0,"(-7, 41)",
563,bitmap,sh_spk_hr_26_1_0,"(-7, 40)",
564,bitmap,sh_spk_hrb_26_1_0,"(-7, 40)",
565,bitmap,sh_spk_hr_26_2_0,"(-6, 40)",
566,bitmap,sh_spk_hrb_26_2_0,"(-6, 40)",
567,bitmap,sh_spk_hr_26_3_0,"(-2, 40)",
568,bitmap,sh_spk_hrb_26_3_0,"(-2, 40)",
569,bitmap,sh_spk_hr_26_7_0,"(-8, 40)",
570,bitmap,sh_spk_hrb_26_7_0,"(-8, 40)",
571,bitmap,sh_lay_hr_26_2_0,"(11, 20)",
572,bitmap,sh_lay_hrb_26_2_0,"(11, 20)",
