Number,Type,Name,Registration Point,Filename
203,bitmap,h_wlk_sh_7_7_1,"(-24, 2)",
204,bitmap,h_wlk_sh_7_7_2,"(-25, 3)",
205,bitmap,h_wlk_sh_7_7_3,"(-26, 2)",
206,bitmap,h_sit_sh_7_0_0,"(-46, 39)",
207,bitmap,h_sit_sh_7_2_0,"(-38, 24)",
208,bitmap,h_lay_sh_7_2_0,"(-33, 10)",
211,bitmap,h_std_sh_8_3_0,"(-23, 2)",
212,bitmap,h_std_sh_8_0_0,"(-21, 6)",
213,bitmap,h_wlk_sh_8_0_0,"(-21, 6)",
214,bitmap,h_wlk_sh_8_0_1,"(-13, 9)",
215,bitmap,h_wlk_sh_8_0_2,"(-21, 4)",
216,bitmap,h_wlk_sh_8_0_3,"(-20, 6)",
217,bitmap,h_std_sh_8_1_0,"(-26, 6)",
218,bitmap,h_wlk_sh_8_1_0,"(-24, 7)",
219,bitmap,h_wlk_sh_8_1_1,"(-14, 4)",
220,bitmap,h_wlk_sh_8_1_2,"(-23, 5)",
221,bitmap,h_wlk_sh_8_1_3,"(-14, 4)",
222,bitmap,h_std_sh_8_2_0,"(-23, 6)",
223,bitmap,h_wlk_sh_8_2_0,"(-20, 6)",
224,bitmap,h_wlk_sh_8_2_1,"(-27, 1)",
225,bitmap,h_wlk_sh_8_2_2,"(-23, 3)",
226,bitmap,h_wlk_sh_8_2_3,"(-15, 7)",
227,bitmap,h_wlk_sh_8_3_0,"(-24, 3)",
228,bitmap,h_wlk_sh_8_3_1,"(-23, 5)",
229,bitmap,h_wlk_sh_8_3_2,"(-23, 4)",
230,bitmap,h_wlk_sh_8_3_3,"(-24, 5)",
231,bitmap,h_wlk_sh_8_7_0,"(-22, 4)",
232,bitmap,h_wlk_sh_8_7_1,"(-23, 4)",
233,bitmap,h_wlk_sh_8_7_2,"(-23, 4)",
234,bitmap,h_wlk_sh_8_7_3,"(-24, 4)",
235,bitmap,h_sit_sh_8_0_0,"(-43, 38)",
236,bitmap,h_sit_sh_8_2_0,"(-38, 25)",
237,bitmap,h_lay_sh_8_2_0,"(-34, 11)",
238,bitmap,h_std_sh_8_7_0,"(-23, 1)",
