Number,Type,Name,Registration Point,Filename
39,bitmap,sh_wlk_lg_2_0_3,"(-10, 13)",
40,bitmap,sh_wlk_lg_2_1_0,"(-12, 12)",
41,bitmap,sh_wlk_lg_2_1_1,"(-10, 11)",
42,bitmap,sh_wlk_lg_2_1_2,"(-13, 12)",
43,bitmap,sh_wlk_lg_2_1_3,"(-11, 11)",
44,bitmap,sh_wlk_lg_2_2_0,"(-10, 13)",
45,bitmap,sh_wlk_lg_2_2_1,"(-10, 12)",
46,bitmap,sh_wlk_lg_2_2_2,"(-10, 13)",
47,bitmap,sh_wlk_lg_2_2_3,"(-8, 12)",
48,bitmap,sh_wlk_lg_2_3_0,"(-10, 10)",
49,bitmap,sh_wlk_lg_2_3_1,"(-10, 10)",
50,bitmap,sh_wlk_lg_2_3_2,"(-10, 10)",
51,bitmap,sh_wlk_lg_2_3_3,"(-10, 10)",
52,bitmap,sh_wlk_lg_2_7_0,"(-11, 10)",
53,bitmap,sh_wlk_lg_2_7_1,"(-11, 10)",
54,bitmap,sh_wlk_lg_2_7_2,"(-11, 11)",
55,bitmap,sh_wlk_lg_2_7_3,"(-11, 10)",
56,bitmap,sh_sit_lg_2_0_0,"(-11, 13)",
57,bitmap,sh_sit_lg_2_2_0,"(-8, 15)",
58,bitmap,sh_lay_lg_2_2_0,"(-9, 7)",
61,bitmap,sh_std_lg_4_0_0,"(-9, 13)",
62,bitmap,sh_std_lg_4_1_0,"(-11, 11)",
63,bitmap,sh_std_lg_4_2_0,"(-9, 13)",
64,bitmap,sh_std_lg_4_3_0,"(-9, 10)",
65,bitmap,sh_std_lg_4_7_0,"(-10, 10)",
66,bitmap,sh_wlk_lg_4_0_0,"(-10, 13)",
67,bitmap,sh_wlk_lg_4_0_1,"(-7, 13)",
68,bitmap,sh_wlk_lg_4_0_2,"(-10, 13)",
69,bitmap,sh_wlk_lg_4_0_3,"(-10, 13)",
70,bitmap,sh_wlk_lg_4_1_0,"(-11, 12)",
71,bitmap,sh_wlk_lg_4_1_1,"(-7, 11)",
72,bitmap,sh_wlk_lg_4_1_2,"(-12, 12)",
73,bitmap,sh_wlk_lg_4_1_3,"(-8, 11)",
74,bitmap,sh_wlk_lg_4_2_0,"(-8, 13)",
75,bitmap,sh_wlk_lg_4_2_1,"(-10, 12)",
76,bitmap,sh_wlk_lg_4_2_2,"(-9, 13)",
77,bitmap,sh_wlk_lg_4_2_3,"(-6, 12)",
78,bitmap,sh_wlk_lg_4_3_0,"(-9, 10)",
79,bitmap,sh_wlk_lg_4_3_1,"(-9, 10)",
80,bitmap,sh_wlk_lg_4_3_2,"(-9, 10)",
81,bitmap,sh_wlk_lg_4_3_3,"(-10, 10)",
82,bitmap,sh_wlk_lg_4_7_0,"(-11, 10)",
83,bitmap,sh_wlk_lg_4_7_1,"(-11, 10)",
84,bitmap,sh_wlk_lg_4_7_2,"(-11, 11)",
85,bitmap,sh_wlk_lg_4_7_3,"(-11, 10)",
86,bitmap,sh_sit_lg_4_0_0,"(-11, 17)",
87,bitmap,sh_sit_lg_4_2_0,"(-8, 15)",
88,bitmap,sh_lay_lg_4_2_0,"(-9, 6)",
91,bitmap,sh_std_lg_6_0_0,"(-10, 13)",
92,bitmap,sh_std_lg_6_1_0,"(-12, 11)",
93,bitmap,sh_std_lg_6_2_0,"(-10, 13)",
94,bitmap,sh_std_lg_6_3_0,"(-10, 10)",
95,bitmap,sh_std_lg_6_7_0,"(-11, 10)",
96,bitmap,sh_wlk_lg_6_0_0,"(-11, 13)",
97,bitmap,sh_wlk_lg_6_0_1,"(-7, 13)",
98,bitmap,sh_wlk_lg_6_0_2,"(-10, 13)",
99,bitmap,sh_wlk_lg_6_0_3,"(-10, 13)",
100,bitmap,sh_wlk_lg_6_1_0,"(-12, 12)",
101,bitmap,sh_wlk_lg_6_1_1,"(-7, 11)",
102,bitmap,sh_wlk_lg_6_1_2,"(-12, 12)",
103,bitmap,sh_wlk_lg_6_1_3,"(-8, 11)",
104,bitmap,sh_wlk_lg_6_2_0,"(-8, 13)",
105,bitmap,sh_wlk_lg_6_2_1,"(-10, 12)",
106,bitmap,sh_wlk_lg_6_2_2,"(-10, 13)",
107,bitmap,sh_wlk_lg_6_2_3,"(-6, 12)",
108,bitmap,sh_wlk_lg_6_3_0,"(-10, 10)",
109,bitmap,sh_wlk_lg_6_3_1,"(-10, 10)",
110,bitmap,sh_wlk_lg_6_3_2,"(-10, 10)",
111,bitmap,sh_wlk_lg_6_3_3,"(-10, 10)",
112,bitmap,sh_wlk_lg_6_7_0,"(-11, 10)",
113,bitmap,sh_wlk_lg_6_7_1,"(-11, 10)",
114,bitmap,sh_wlk_lg_6_7_2,"(-11, 11)",
115,bitmap,sh_wlk_lg_6_7_3,"(-11, 10)",
116,bitmap,sh_sit_lg_6_0_0,"(-11, 17)",
117,bitmap,sh_sit_lg_6_2_0,"(-8, 15)",
118,bitmap,sh_lay_lg_6_2_0,"(-9, 7)",
121,bitmap,sh_std_lg_201_0_0,"(-10, 13)",
122,bitmap,sh_std_lg_201_1_0,"(-12, 11)",
123,bitmap,sh_std_lg_201_2_0,"(-10, 13)",
124,bitmap,sh_std_lg_201_3_0,"(-10, 10)",
125,bitmap,sh_std_lg_201_7_0,"(-11, 10)",
126,bitmap,sh_wlk_lg_201_0_0,"(-11, 13)",
127,bitmap,sh_wlk_lg_201_0_1,"(-8, 13)",
128,bitmap,sh_wlk_lg_201_0_2,"(-10, 13)",
129,bitmap,sh_wlk_lg_201_0_3,"(-10, 13)",
130,bitmap,sh_wlk_lg_201_1_0,"(-12, 12)",
131,bitmap,sh_wlk_lg_201_1_1,"(-10, 11)",
132,bitmap,sh_wlk_lg_201_1_2,"(-13, 12)",
133,bitmap,sh_wlk_lg_201_1_3,"(-11, 11)",
134,bitmap,sh_wlk_lg_201_2_0,"(-10, 13)",
135,bitmap,sh_wlk_lg_201_2_1,"(-10, 12)",
136,bitmap,sh_wlk_lg_201_2_2,"(-10, 13)",
137,bitmap,sh_wlk_lg_201_2_3,"(-8, 12)",
138,bitmap,sh_wlk_lg_201_3_0,"(-10, 10)",
139,bitmap,sh_wlk_lg_201_3_1,"(-10, 10)",
140,bitmap,sh_wlk_lg_201_3_2,"(-10, 10)",
141,bitmap,sh_wlk_lg_201_3_3,"(-10, 10)",
142,bitmap,sh_wlk_lg_201_7_0,"(-11, 10)",
143,bitmap,sh_wlk_lg_201_7_1,"(-11, 10)",
144,bitmap,sh_wlk_lg_201_7_2,"(-11, 11)",
145,bitmap,sh_wlk_lg_201_7_3,"(-11, 10)",
146,bitmap,sh_sit_lg_201_0_0,"(-11, 13)",
147,bitmap,sh_sit_lg_201_2_0,"(-8, 15)",
148,bitmap,sh_lay_lg_201_2_0,"(-9, 7)",
181,bitmap,sh_std_lg_3_0_0,"(-10, 13)",
182,bitmap,sh_std_lg_3_1_0,"(-12, 11)",
183,bitmap,sh_std_lg_3_2_0,"(-10, 13)",
184,bitmap,sh_std_lg_3_3_0,"(-10, 10)",
185,bitmap,sh_std_lg_3_7_0,"(-11, 10)",
186,bitmap,sh_wlk_lg_3_0_0,"(-11, 13)",
187,bitmap,sh_wlk_lg_3_0_1,"(-7, 13)",
188,bitmap,sh_wlk_lg_3_0_2,"(-10, 13)",
189,bitmap,sh_wlk_lg_3_0_3,"(-10, 13)",
190,bitmap,sh_wlk_lg_3_1_0,"(-12, 12)",
191,bitmap,sh_wlk_lg_3_1_1,"(-7, 11)",
192,bitmap,sh_wlk_lg_3_1_2,"(-12, 12)",
193,bitmap,sh_wlk_lg_3_1_3,"(-8, 11)",
194,bitmap,sh_wlk_lg_3_2_0,"(-8, 13)",
195,bitmap,sh_wlk_lg_3_2_1,"(-10, 12)",
196,bitmap,sh_wlk_lg_3_2_2,"(-10, 13)",
197,bitmap,sh_wlk_lg_3_2_3,"(-6, 12)",
198,bitmap,sh_wlk_lg_3_3_0,"(-10, 10)",
199,bitmap,sh_wlk_lg_3_3_1,"(-10, 10)",
200,bitmap,sh_wlk_lg_3_3_2,"(-10, 10)",
201,bitmap,sh_wlk_lg_3_3_3,"(-10, 10)",
202,bitmap,sh_wlk_lg_3_7_0,"(-11, 10)",
203,bitmap,sh_wlk_lg_3_7_1,"(-11, 10)",
204,bitmap,sh_wlk_lg_3_7_2,"(-11, 11)",
205,bitmap,sh_wlk_lg_3_7_3,"(-11, 10)",
206,bitmap,sh_sit_lg_3_0_0,"(-11, 17)",
207,bitmap,sh_sit_lg_3_2_0,"(-8, 15)",
208,bitmap,sh_lay_lg_3_2_0,"(-9, 6)",
211,bitmap,sh_std_lg_5_0_0,"(-10, 14)",
212,bitmap,sh_std_lg_5_1_0,"(-12, 11)",
213,bitmap,sh_std_lg_5_2_0,"(-10, 13)",
214,bitmap,sh_std_lg_5_3_0,"(-10, 10)",
215,bitmap,sh_std_lg_5_7_0,"(-11, 10)",
216,bitmap,sh_wlk_lg_5_0_0,"(-11, 13)",
217,bitmap,sh_wlk_lg_5_0_1,"(-8, 13)",
218,bitmap,sh_wlk_lg_5_0_2,"(-10, 12)",
219,bitmap,sh_wlk_lg_5_0_3,"(-10, 12)",
220,bitmap,sh_wlk_lg_5_1_0,"(-12, 12)",
221,bitmap,sh_wlk_lg_5_1_1,"(-10, 11)",
222,bitmap,sh_wlk_lg_5_1_2,"(-13, 12)",
223,bitmap,sh_wlk_lg_5_1_3,"(-11, 11)",
224,bitmap,sh_wlk_lg_5_2_0,"(-10, 13)",
225,bitmap,sh_wlk_lg_5_2_1,"(-10, 12)",
226,bitmap,sh_wlk_lg_5_2_2,"(-10, 13)",
227,bitmap,sh_wlk_lg_5_2_3,"(-8, 12)",
228,bitmap,sh_wlk_lg_5_3_0,"(-10, 10)",
229,bitmap,sh_wlk_lg_5_3_1,"(-10, 10)",
230,bitmap,sh_wlk_lg_5_3_2,"(-10, 10)",
231,bitmap,sh_wlk_lg_5_3_3,"(-10, 10)",
232,bitmap,sh_wlk_lg_5_7_0,"(-11, 10)",
233,bitmap,sh_wlk_lg_5_7_1,"(-11, 10)",
234,bitmap,sh_wlk_lg_5_7_2,"(-11, 11)",
235,bitmap,sh_wlk_lg_5_7_3,"(-11, 10)",
236,bitmap,sh_sit_lg_5_0_0,"(-11, 13)",
237,bitmap,sh_sit_lg_5_2_0,"(-8, 15)",
238,bitmap,sh_lay_lg_5_2_0,"(-7, 8)",
241,bitmap,sh_std_lg_200_0_0,"(-10, 13)",
242,bitmap,sh_std_lg_200_1_0,"(-12, 11)",
243,bitmap,sh_std_lg_200_2_0,"(-10, 13)",
244,bitmap,sh_std_lg_200_3_0,"(-10, 10)",
245,bitmap,sh_std_lg_200_7_0,"(-11, 10)",
246,bitmap,sh_wlk_lg_200_0_0,"(-11, 13)",
247,bitmap,sh_wlk_lg_200_0_1,"(-7, 13)",
248,bitmap,sh_wlk_lg_200_0_2,"(-10, 13)",
249,bitmap,sh_wlk_lg_200_0_3,"(-10, 13)",
250,bitmap,sh_wlk_lg_200_1_0,"(-12, 12)",
251,bitmap,sh_wlk_lg_200_1_1,"(-7, 11)",
252,bitmap,sh_wlk_lg_200_1_2,"(-12, 12)",
253,bitmap,sh_wlk_lg_200_1_3,"(-8, 11)",
254,bitmap,sh_wlk_lg_200_2_0,"(-8, 13)",
255,bitmap,sh_wlk_lg_200_2_1,"(-10, 12)",
256,bitmap,sh_wlk_lg_200_2_2,"(-10, 13)",
257,bitmap,sh_wlk_lg_200_2_3,"(-6, 12)",
258,bitmap,sh_wlk_lg_200_3_0,"(-10, 10)",
259,bitmap,sh_wlk_lg_200_3_1,"(-10, 10)",
260,bitmap,sh_wlk_lg_200_3_2,"(-10, 10)",
261,bitmap,sh_wlk_lg_200_3_3,"(-10, 10)",
262,bitmap,sh_wlk_lg_200_7_0,"(-11, 10)",
263,bitmap,sh_wlk_lg_200_7_1,"(-11, 10)",
264,bitmap,sh_wlk_lg_200_7_2,"(-11, 11)",
265,bitmap,sh_wlk_lg_200_7_3,"(-11, 10)",
266,bitmap,sh_sit_lg_200_0_0,"(-11, 17)",
267,bitmap,sh_sit_lg_200_2_0,"(-8, 15)",
268,bitmap,sh_lay_lg_200_2_0,"(-9, 6)",
301,bitmap,sh_std_lg_7_0_0,"(-10, 14)",
302,bitmap,sh_std_lg_7_1_0,"(-12, 11)",
303,bitmap,sh_std_lg_7_2_0,"(-10, 13)",
304,bitmap,sh_std_lg_7_3_0,"(-10, 10)",
305,bitmap,sh_std_lg_7_7_0,"(-11, 10)",
306,bitmap,sh_wlk_lg_7_0_0,"(-11, 14)",
307,bitmap,sh_wlk_lg_7_0_1,"(-8, 15)",
308,bitmap,sh_wlk_lg_7_0_2,"(-10, 13)",
309,bitmap,sh_wlk_lg_7_0_3,"(-10, 13)",
310,bitmap,sh_wlk_lg_7_1_0,"(-12, 13)",
311,bitmap,sh_wlk_lg_7_1_1,"(-10, 12)",
312,bitmap,sh_wlk_lg_7_1_2,"(-12, 13)",
313,bitmap,sh_wlk_lg_7_1_3,"(-10, 12)",
314,bitmap,sh_wlk_lg_7_2_0,"(-9, 13)",
315,bitmap,sh_wlk_lg_7_2_1,"(-10, 12)",
316,bitmap,sh_wlk_lg_7_2_2,"(-10, 14)",
317,bitmap,sh_wlk_lg_7_2_3,"(-7, 12)",
318,bitmap,sh_wlk_lg_7_3_0,"(-10, 10)",
319,bitmap,sh_wlk_lg_7_3_1,"(-10, 10)",
320,bitmap,sh_wlk_lg_7_3_2,"(-10, 10)",
321,bitmap,sh_wlk_lg_7_3_3,"(-10, 10)",
322,bitmap,sh_wlk_lg_7_7_0,"(-11, 10)",
323,bitmap,sh_wlk_lg_7_7_1,"(-11, 10)",
324,bitmap,sh_wlk_lg_7_7_2,"(-11, 11)",
325,bitmap,sh_wlk_lg_7_7_3,"(-11, 10)",
326,bitmap,sh_sit_lg_7_0_0,"(-11, 16)",
327,bitmap,sh_sit_lg_7_2_0,"(-8, 15)",
328,bitmap,sh_lay_lg_7_2_0,"(-7, 8)",
329,bitmap,sh_sit_lg_7_1_0,"(-11, 11)",
330,bitmap,sh_sit_lg_7_3_0,"(-9, 10)",
331,bitmap,sh_sit_lg_7_7_0,"(-9, 11)",
332,bitmap,sh_std_lg_1007_0_0,"(-10, 10)",
333,bitmap,sh_std_lg_1007_1_0,"(-14, 5)",
334,bitmap,sh_std_lg_1007_2_0,"(-11, 7)",
335,bitmap,sh_std_lg_1007_3_0,"(-11, 6)",
336,bitmap,sh_std_lg_1007_7_0,"(-11, 8)",
337,bitmap,sh_wlk_lg_1007_0_0,"(-11, 10)",
338,bitmap,sh_wlk_lg_1007_0_1,"(-8, 11)",
339,bitmap,sh_wlk_lg_1007_0_2,"(-10, 9)",
340,bitmap,sh_wlk_lg_1007_0_3,"(-11, 10)",
341,bitmap,sh_wlk_lg_1007_1_0,"(-14, 6)",
342,bitmap,sh_wlk_lg_1007_1_1,"(-10, 7)",
343,bitmap,sh_wlk_lg_1007_1_2,"(-13, 6)",
344,bitmap,sh_wlk_lg_1007_1_3,"(-10, 6)",
345,bitmap,sh_wlk_lg_1007_2_0,"(-9, 6)",
346,bitmap,sh_wlk_lg_1007_2_1,"(-13, 8)",
347,bitmap,sh_wlk_lg_1007_2_2,"(-10, 8)",
348,bitmap,sh_wlk_lg_1007_2_3,"(-7, 6)",
349,bitmap,sh_wlk_lg_1007_3_0,"(-11, 7)",
350,bitmap,sh_wlk_lg_1007_3_1,"(-10, 8)",
351,bitmap,sh_wlk_lg_1007_3_2,"(-10, 8)",
352,bitmap,sh_wlk_lg_1007_3_3,"(-11, 7)",
353,bitmap,sh_wlk_lg_1007_7_0,"(-11, 9)",
354,bitmap,sh_wlk_lg_1007_7_1,"(-11, 9)",
355,bitmap,sh_wlk_lg_1007_7_2,"(-12, 10)",
356,bitmap,sh_wlk_lg_1007_7_3,"(-12, 9)",
357,bitmap,sh_sit_lg_1007_0_0,"(-12, 16)",
358,bitmap,sh_sit_lg_1007_2_0,"(-16, 12)",
359,bitmap,sh_lay_lg_1007_2_0,"(-14, 6)",
360,bitmap,sh_sit_lg_1007_1_0,"(-23, 8)",
361,bitmap,sh_sit_lg_1007_3_0,"(-9, 9)",
362,bitmap,sh_sit_lg_1007_7_0,"(-10, 9)",
401,bitmap,sh_std_lg_999_0_0,"(-10, 13)",
402,bitmap,sh_std_lg_999_1_0,"(-12, 11)",
403,bitmap,sh_std_lg_999_2_0,"(-10, 13)",
404,bitmap,sh_std_lg_999_3_0,"(-10, 10)",
405,bitmap,sh_std_lg_999_7_0,"(-11, 10)",
406,bitmap,sh_wlk_lg_999_0_0,"(-11, 13)",
407,bitmap,sh_wlk_lg_999_0_1,"(-7, 13)",
408,bitmap,sh_wlk_lg_999_0_2,"(-10, 13)",
409,bitmap,sh_wlk_lg_999_0_3,"(-10, 13)",
410,bitmap,sh_wlk_lg_999_1_0,"(-12, 12)",
411,bitmap,sh_wlk_lg_999_1_1,"(-7, 11)",
412,bitmap,sh_wlk_lg_999_1_2,"(-12, 12)",
413,bitmap,sh_wlk_lg_999_1_3,"(-8, 11)",
414,bitmap,sh_wlk_lg_999_2_0,"(-8, 13)",
415,bitmap,sh_wlk_lg_999_2_1,"(-10, 12)",
416,bitmap,sh_wlk_lg_999_2_2,"(-10, 13)",
417,bitmap,sh_wlk_lg_999_2_3,"(-6, 12)",
418,bitmap,sh_wlk_lg_999_3_0,"(-10, 10)",
419,bitmap,sh_wlk_lg_999_3_1,"(-10, 10)",
420,bitmap,sh_wlk_lg_999_3_2,"(-10, 10)",
421,bitmap,sh_wlk_lg_999_3_3,"(-10, 10)",
422,bitmap,sh_wlk_lg_999_7_0,"(-11, 10)",
423,bitmap,sh_wlk_lg_999_7_1,"(-11, 10)",
424,bitmap,sh_wlk_lg_999_7_2,"(-11, 11)",
425,bitmap,sh_wlk_lg_999_7_3,"(-11, 10)",
426,bitmap,sh_sit_lg_999_0_0,"(-11, 17)",
427,bitmap,sh_sit_lg_999_2_0,"(-8, 15)",
441,bitmap,sh_sit_lg_1_1_0,"(-11, 11)",
442,bitmap,sh_sit_lg_2_1_0,"(-11, 11)",
443,bitmap,sh_sit_lg_2_3_0,"(-9, 10)",
444,bitmap,sh_sit_lg_2_7_0,"(-9, 12)",
445,bitmap,sh_sit_lg_201_1_0,"(-11, 11)",
446,bitmap,sh_sit_lg_201_3_0,"(-9, 10)",
447,bitmap,sh_sit_lg_201_7_0,"(-9, 12)",
448,field,memberalias.index,"(0, 0)",
