Number,Type,Name,Registration Point,Filename
264,bitmap,ig_frm_btm6_right,"(0, 0)",
265,bitmap,ig_icon_loading_0,"(0, 0)",
266,bitmap,ig_icon_loading_1,"(0, 0)",
267,bitmap,ig_icon_loading_2,"(0, 0)",
268,bitmap,ig_icon_loading_3,"(0, 0)",
269,bitmap,ig_icon_loading_4,"(0, 0)",
270,bitmap,ig_icon_loading_5,"(0, 0)",
271,bitmap,ig_icon_loadbar_0,"(0, 0)",
272,bitmap,ig_icon_loadbar_1,"(0, 0)",
273,bitmap,ig_icon_loadbar_2,"(0, 0)",
274,bitmap,ig_icon_loadbar_3,"(0, 0)",
275,bitmap,ig_icon_loadbar_4,"(0, 0)",
276,bitmap,ig_frm_btm5_left,"(0, 0)",
277,bitmap,ig_frm_btm5_right,"(0, 0)",
278,bitmap,ig_loadmask,"(0, 0)",
279,bitmap,ig_icon_waitplayer,"(0, 0)",
281,palette,ig_new_icons_palette,"(0, 0)",
282,bitmap,ig_controls_0,"(100, 31)",
283,bitmap,ig_rules_0,"(100, 31)",
284,bitmap,ig_controls_1,"(100, 31)",
285,bitmap,ig_rules_1,"(100, 31)",
286,palette,ig_illustrations_palette,"(0, 0)",
287,palette,ig_gameover_palette,"(0, 0)",
288,bitmap,ig_gameover,"(0, 0)",
289,bitmap,ig_countdown_0,"(0, 0)",
290,bitmap,ig_countdown_1,"(5, 6)",
291,bitmap,ig_countdown_2,"(9, 11)",
292,bitmap,ig_countdown_3,"(13, 18)",
293,bitmap,ig_countdown_4,"(4, 25)",
294,bitmap,ig_countdown_5,"(29, 33)",
295,bitmap,ig_countdown_6,"(36, 41)",
296,bitmap,ig_countdown_7,"(36, 41)",
297,bitmap,ig_countdown_8,"(39, 39)",
298,bitmap,ig_countdown_9,"(12, 25)",
299,bitmap,ig_countdown_10,"(-2, 21)",
300,bitmap,ig_countdown_11,"(-2, 19)",
302,palette,ig_UI_main Palette,"(0, 0)",
303,bitmap,ig_bg_team1_top,"(0, 0)",
304,bitmap,ig_bg_team1_btm,"(0, 0)",
305,bitmap,ig_bg_team2_top,"(0, 0)",
306,bitmap,ig_bg_team2_btm,"(0, 0)",
307,bitmap,ig_bg_team3_top,"(0, 0)",
308,bitmap,ig_bg_team3_btm,"(0, 0)",
309,bitmap,ig_bg_team4_top,"(0, 0)",
310,bitmap,ig_bg_team4_btm,"(0, 0)",
311,bitmap,ig_bg_team1_px,"(0, 0)",
312,bitmap,ig_bg_team2_px,"(0, 0)",
313,bitmap,ig_bg_team3_px,"(0, 0)",
314,bitmap,ig_bg_team4_px,"(0, 0)",
315,bitmap,ig_bg_white_px,"(0, 0)",
316,bitmap,ig_bg_titlebar_l,"(0, 0)",
317,bitmap,ig_bg_titlebar_r,"(0, 0)",
318,bitmap,ig_bg_titlebar_m,"(0, 0)",
319,bitmap,ig_bg_titlebar_grip,"(0, 0)",
320,bitmap,ig_close,"(0, 0)",
321,bitmap,ig_minimize,"(0, 0)",
322,bitmap,ig_maximize,"(0, 0)",
323,bitmap,ig_tab_highscores,"(0, 0)",
324,bitmap,ig_tab_bg,"(0, 0)",
325,bitmap,ig_bg_lightbutton_a_l,"(0, 0)",
326,bitmap,ig_bg_lightbutton_a_m,"(0, 0)",
327,bitmap,ig_bg_lightbutton_a_r,"(0, 0)",
328,bitmap,ig_bg_bottom_a,"(0, 0)",
329,bitmap,ig_icon_face,"(0, 0)",
330,bitmap,ig_icon_gamelist,"(0, 0)",
331,bitmap,ig_icon_gamemode_0,"(0, 0)",
332,bitmap,ig_icon_gamemode_1,"(-2, -1)",
333,bitmap,ig_note_bg_0,"(0, 0)",
334,bitmap,ig_note_bg_1,"(0, 0)",
335,bitmap,ig_icon_joinclock_b,"(0, 0)",
336,bitmap,ig_bg_px_black,"(0, 0)",
337,bitmap,ig_icon_face_bg_1,"(0, 0)",
338,bitmap,ig_icon_face_bg_2,"(0, 0)",
339,bitmap,ig_icon_face_bg_3,"(0, 0)",
340,bitmap,ig_icon_face_bg_4,"(0, 0)",
341,bitmap,ig_shadow_top,"(0, 0)",
342,bitmap,ig_shadow_mid,"(0, 0)",
343,bitmap,ig_shadow_btm_l,"(0, 0)",
344,bitmap,ig_shadow_btm_m,"(0, 0)",
345,bitmap,ig_shadow_btm_r,"(0, 0)",
346,bitmap,ig_icon_kick,"(0, 0)",
347,bitmap,ig_tab_highscores_d,"(0, 0)",
348,bitmap,ig_bg_hiscore_top,"(0, 0)",
349,bitmap,ig_bg_hiscore_dk_mid,"(0, 0)",
350,bitmap,ig_bg_hiscore_lt_btm,"(0, 0)",
351,bitmap,ig_bg_hiscore_lt_mid,"(0, 0)",
352,bitmap,ig_bg_hiscore_dk_btm,"(0, 0)",
353,bitmap,ig_icon_gamemode_0_b,"(0, 0)",
354,bitmap,ig_icon_gamemode_1_b,"(-2, -1)",
355,bitmap,ig_icon_medal_s_1,"(0, 0)",
356,bitmap,ig_icon_medal_s_2,"(0, 0)",
357,bitmap,ig_icon_medal_s_3,"(0, 0)",
358,bitmap,ig_ui_icon_tms_2_0,"(0, 0)",
359,bitmap,ig_ui_icon_tms_3_0,"(0, 0)",
360,bitmap,ig_ui_icon_tms_4_0,"(0, 0)",
361,bitmap,ig_ui_icon_tms_1_0,"(0, 0)",
362,bitmap,ig_ui_icon_tms_2_1,"(0, 0)",
363,bitmap,ig_ui_icon_tms_3_1,"(0, 0)",
364,bitmap,ig_ui_icon_tms_4_1,"(0, 0)",
365,bitmap,ig_ui_icon_tms_1_1,"(0, 0)",
366,bitmap,ig_bg_grayframe_px,"(0, 0)",
367,bitmap,ig_bg_black_px,"(0, 0)",
368,bitmap,ig_bb_icon_pwrup_1_0,"(0, 0)",
369,bitmap,ig_bb_icon_pwrup_2_0,"(0, 0)",
370,bitmap,ig_bb_icon_pwrup_3_0,"(0, 0)",
371,bitmap,ig_bb_icon_pwrup_4_0,"(0, 0)",
372,bitmap,ig_bb_icon_pwrup_5_0,"(0, 0)",
373,bitmap,ig_bb_icon_pwrup_6_0,"(0, 0)",
374,bitmap,ig_bb_icon_pwrup_7_0,"(0, 0)",
375,bitmap,ig_bb_icon_pwrup_8_0,"(0, 0)",
376,bitmap,ig_bb_icon_pwrup_1_1,"(0, 0)",
377,bitmap,ig_bb_icon_pwrup_2_1,"(0, 0)",
378,bitmap,ig_bb_icon_pwrup_3_1,"(0, 0)",
379,bitmap,ig_bb_icon_pwrup_4_1,"(0, 0)",
380,bitmap,ig_bb_icon_pwrup_5_1,"(0, 0)",
381,bitmap,ig_bb_icon_pwrup_6_1,"(0, 0)",
382,bitmap,ig_bb_icon_pwrup_7_1,"(0, 0)",
383,bitmap,ig_bb_icon_pwrup_8_1,"(0, 0)",
384,bitmap,ig_bg_grayframe_btm,"(0, 0)",
385,bitmap,ig_frame_avlblt,"(0, 0)",
386,bitmap,ig_bg_px_lite,"(0, 0)",
387,bitmap,ig_bg_darkframe_btm,"(0, 0)",
388,bitmap,ig_bb_icon_pwrup_1,"(0, 0)",
389,bitmap,ig_bb_icon_pwrup_2,"(0, 0)",
390,bitmap,ig_bb_icon_pwrup_3,"(0, 0)",
391,bitmap,ig_bb_icon_pwrup_4,"(0, 0)",
392,bitmap,ig_bb_icon_pwrup_5,"(0, 0)",
393,bitmap,ig_bb_icon_pwrup_6,"(0, 0)",
394,bitmap,ig_bb_icon_pwrup_7,"(0, 0)",
395,bitmap,ig_bb_icon_pwrup_8,"(0, 0)",
396,bitmap,ig_bb_icon_pwrup_0,"(0, 0)",
397,bitmap,ig_tab_bg1,"(0, 0)",
398,bitmap,ig_tab_bg2,"(0, 0)",
399,bitmap,ig_tab_bg3,"(0, 0)",
400,bitmap,ig_tab_highscores_b,"(0, 0)",
401,bitmap,ig_tab_bg_b,"(0, 0)",
402,bitmap,ig_bg_bottom_b,"(0, 0)",
403,bitmap,ig_icon_teams_2,"(-4, 0)",
404,bitmap,ig_icon_teams_3,"(-2, 0)",
405,bitmap,ig_icon_teams_4,"(0, 0)",
406,bitmap,ig_icon_teams_1,"(0, 0)",
407,bitmap,ig_icon_teams,"(0, 0)",
408,bitmap,ig_bg_titlebar_b_l,"(0, 0)",
409,bitmap,ig_bg_titlebar_b_r,"(0, 0)",
410,bitmap,ig_bg_titlebar_b_m,"(0, 0)",
411,bitmap,ig_bg_bottom_b_l,"(0, 0)",
412,bitmap,ig_bg_bottom_b_mid1,"(0, 0)",
413,bitmap,ig_bg_bottom_b_mid2,"(0, 0)",
414,bitmap,ig_bg_bottom_b_mid3,"(0, 0)",
415,bitmap,ig_bg_bottom_b_r,"(0, 0)",
416,bitmap,ig_bg_startingtitle_px,"(0, 0)",
417,bitmap,ig_icon_joystick_small,"(0, 0)",
418,bitmap,ig_list_px_lblue,"(0, 0)",
419,bitmap,ig_list_px_lite,"(0, 0)",
420,bitmap,ig_list_px_dblue,"(0, 0)",
421,bitmap,ig_icon_face_bg2,"(0, 0)",
422,bitmap,ig_bg_lightbutton_b_l,"(0, 0)",
423,bitmap,ig_bg_lightbutton_b_m,"(0, 0)",
424,bitmap,ig_bg_lightbutton_b_r,"(0, 0)",
426,bitmap,ig_bg_teamframe_btm,"(0, 0)",
427,bitmap,ig_icon_player_needed,"(-5, -1)",
428,bitmap,ig_bg_teamframe_top,"(0, 0)",
429,bitmap,ig_tab_bg_0,"(0, 0)",
430,bitmap,ig_tab_bg_1,"(0, 0)",
431,bitmap,ig_close_lt,"(0, 0)",
432,bitmap,ig_bg_availabletitle_px,"(0, 0)",
433,bitmap,ig_icon_levelstack,"(0, 0)",
434,bitmap,ig_bg_darklist_px,"(0, 0)",
435,bitmap,ig_tab_bg6,"(0, 0)",
436,bitmap,ig_tab_bg5,"(0, 0)",
437,bitmap,ig_tab_bg4,"(0, 0)",
438,bitmap,ig_tab_highscores_c,"(0, 0)",
439,bitmap,ig_bg_titlebar_grip_lt,"(0, 0)",
440,bitmap,ig_bg_team1_btm_drk,"(0, 0)",
441,bitmap,ig_bg_team2_btm_drk,"(0, 0)",
442,bitmap,ig_bg_team3_btm_drk,"(0, 0)",
443,bitmap,ig_bg_team4_btm_drk,"(0, 0)",
444,bitmap,ig_bg_team1_px_drk,"(0, 0)",
445,bitmap,ig_bg_team2_px_drk,"(0, 0)",
446,bitmap,ig_bg_team3_px_drk,"(0, 0)",
447,bitmap,ig_bg_team4_px_drk,"(0, 0)",
448,bitmap,ig_frame_avlblt2,"(0, 0)",
449,palette,ig_powerups Palette,"(0, 0)",
450,field,ig_no_games.window,"(0, 0)",
454,bitmap,ig1_button.left.active,"(0, 0)",
455,bitmap,ig1_button.middle.active,"(0, 0)",
456,bitmap,ig1_button.right.active,"(0, 0)",
457,bitmap,ig1_button.left.pressed,"(0, 0)",
458,bitmap,ig1_button.middle.pressed,"(0, 0)",
459,bitmap,ig1_button.right.pressed,"(0, 0)",
460,field,button11.element,"(0, 0)",
461,bitmap,ig2_button.left.active,"(0, 0)",
462,bitmap,ig2_button.middle.active,"(0, 0)",
463,bitmap,ig2_button.right.active,"(0, 0)",
464,bitmap,ig2_button.left.pressed,"(0, 0)",
465,bitmap,ig2_button.middle.pressed,"(0, 0)",
466,bitmap,ig2_button.right.pressed,"(0, 0)",
467,field,button12.element,"(0, 0)",
468,bitmap,ig3_button.left.active,"(0, 0)",
469,bitmap,ig3_button.middle.active,"(0, 0)",
470,bitmap,ig3_button.right.active,"(0, 0)",
471,bitmap,ig3_button.left.pressed,"(0, 0)",
472,bitmap,ig3_button.middle.pressed,"(0, 0)",
473,bitmap,ig3_button.right.pressed,"(0, 0)",
474,field,button13.element,"(0, 0)",
481,bitmap,ig_tooltip_top,"(0, 0)",
482,bitmap,ig_tooltip_mid,"(0, 0)",
483,bitmap,ig_tooltip_btm,"(0, 0)",
484,palette,ig_nogames Palette,"(0, 0)",
485,bitmap,ig_nogames,"(0, 0)",
488,bitmap,ig_ui.pixel,"(0, 0)",
492,bitmap,REMOVEshadow.pixel2,"(0, 0)",
493,field,int_speechtext_text,"(0, 0)",
494,field,room_rollover,"(0, 0)",
496,bitmap,ig_newgame_icon,"(0, 0)",
497,bitmap,ig_icon_gl,"(0, 0)",
506,bitmap,game_rules_icon,"(0, 0)",
507,bitmap,game_rules_icon_sd,"(0, 0)",
508,bitmap,ig_gen_dock_bg,"(0, 0)",
509,bitmap,ig_gen_ui_separator,"(0, 0)",
510,field,ig_roombar.window,"(0, 0)",
511,bitmap,ig_popup.top.left,"(0, 0)",
512,bitmap,ig_popup.top.middle,"(0, 0)",
513,bitmap,ig_popup.top.right,"(0, 0)",
514,bitmap,ig_popup.middle.left,"(0, 0)",
515,bitmap,ig_popup.middle.middle,"(0, 0)",
516,bitmap,ig_popup.middle.right,"(0, 0)",
517,bitmap,ig_popup.bottom.left,"(0, 0)",
518,bitmap,ig_popup.bottom.middle,"(0, 0)",
519,bitmap,ig_popup.bottom.right,"(0, 0)",
521,palette,ig_iconbubbles Palette,"(0, 0)",
522,bitmap,s_ig_iconbubble_0_0_0,"(0, 0)",
523,bitmap,s_ig_iconbubble_0_0_1,"(0, 0)",
524,bitmap,s_ig_iconbubble_0_0_2,"(0, 0)",
525,bitmap,s_ig_iconbubble_0_0_3,"(0, 0)",
526,bitmap,s_ig_iconbubble_0_1_0,"(0, 0)",
527,bitmap,s_ig_iconbubble_0_1_1,"(0, 0)",
528,bitmap,s_ig_iconbubble_0_1_2,"(0, 0)",
529,bitmap,s_ig_iconbubble_0_1_3,"(0, 0)",
530,bitmap,ig_iconbubble_0_0_0,"(0, 0)",
531,bitmap,ig_iconbubble_0_0_1,"(0, 0)",
532,bitmap,ig_iconbubble_0_0_2,"(0, 0)",
533,bitmap,ig_iconbubble_0_0_3,"(0, 0)",
534,bitmap,ig_iconbubble_0_1_0,"(0, 0)",
535,bitmap,ig_iconbubble_0_1_1,"(0, 0)",
536,bitmap,ig_iconbubble_0_1_2,"(0, 0)",
537,bitmap,ig_iconbubble_0_1_3,"(0, 0)",
538,bitmap,s_ig_iconbubble_1_0_0,"(0, 0)",
539,bitmap,s_ig_iconbubble_1_0_1,"(0, 0)",
540,bitmap,s_ig_iconbubble_1_0_2,"(0, 0)",
541,bitmap,s_ig_iconbubble_1_0_3,"(0, 0)",
542,bitmap,s_ig_iconbubble_1_1_0,"(0, 0)",
543,bitmap,s_ig_iconbubble_1_1_1,"(0, 0)",
544,bitmap,s_ig_iconbubble_1_1_2,"(0, 0)",
545,bitmap,s_ig_iconbubble_1_1_3,"(0, 0)",
546,bitmap,ig_iconbubble_1_0_0,"(0, 0)",
547,bitmap,ig_iconbubble_1_0_1,"(0, 0)",
548,bitmap,ig_iconbubble_1_0_2,"(0, 0)",
549,bitmap,ig_iconbubble_1_0_3,"(0, 0)",
550,bitmap,ig_iconbubble_1_1_0,"(0, 0)",
551,bitmap,ig_iconbubble_1_1_1,"(0, 0)",
552,bitmap,ig_iconbubble_1_1_2,"(0, 0)",
553,bitmap,ig_iconbubble_1_1_3,"(0, 0)",
554,bitmap,ig_icon_rjtitle,"(0, 0)",
555,bitmap,ig_icon_rejoined,"(0, 0)",
556,bitmap,ig_icon_rj,"(0, 0)",
